open,high,low,last,time
0,292.015,286.582,291.723,758502000000
0,301.732,291.722,299.831,758761200000
0,301.457,296.58,299.501,758847600000
0,304.48,299.16,302.653,758934000000
0,304.1,298.307,298.308,759020400000
0,299.455,295.31,299.322,759106800000
0,300.637,296.005,300.626,759366000000
0,300.625,292.812,293.821,759452400000
0,295.807,292.487,295.559,759538800000
0,300.055,295.56,299.426,759625200000
0,302.01,299.265,301.93,759711600000
0,309.6,301.925,308.325,759970800000
0,309.425,304.3,304.627,760057200000
0,308.5,302.775,307.647,760143600000
0,313.325,305.372,305.718,760230000000
0,308.68,302.575,305.956,760316400000
0,305.955,293.69,298.316,760575600000
0,304.042,298.315,301.587,760662000000
0,301.587,297.662,300.8,760748400000
0,303.438,293.577,293.578,760834800000
0,293.577,286.712,288.772,760921200000
0,292.885,288.755,289.204,761180400000
0,293.395,289.16,293.008,761266800000
0,299.315,293.007,298.212,761353200000
0,306.667,297.13,305.396,761439600000
0,306.03,302.48,303.725,761526000000
0,304.157,301.46,302.738,761785200000
0,304.077,298.007,300.06,761871600000
0,302.057,300.06,301.602,761958000000
0,301.688,293.88,294.294,762044400000
0,294.427,291.042,292.829,762130800000
0,296.127,292.83,294.384,762390000000
0,294.385,286.765,290.209,762476400000
0,290.21,282.577,284.982,762562800000
0,289.995,284.982,287.585,762649200000
0,289.717,284.532,289.472,762735600000
0,294.667,289.472,294.112,762994800000
0,294.612,290.607,292.15,763081200000
0,293.717,291.425,292.885,763167600000
0,295.14,291.062,291.512,763254000000
0,291.512,286.127,287.504,763340400000
0,293.885,287.505,293.827,763599600000
0,294.947,292.42,294.077,763686000000
0,295.555,292.737,293.615,763772400000
0,295.62,291.475,291.584,763858800000
0,291.742,286.747,288.448,763945200000
0,288.447,283.85,285.419,764204400000
0,287.782,284.587,285.282,764290800000
0,287.785,283.37,284.473,764377200000
0,287.55,280.58,281.701,764463600000
0,281.7,273.89,275.152,764550000000
0,278.122,273.935,274.138,764805600000
0,275.98,268.462,270.759,764892000000
0,270.76,263.697,269.834,764978400000
0,269.842,266.5,267.685,765064800000
0,273.362,262.737,272.817,765496800000
0,283.007,272.817,281.618,765583200000
0,284.872,281.327,282.204,765669600000
0,285.315,282.205,283.799,765756000000
0,287.705,283.487,286.341,766015200000
0,288.57,286.267,287.18,766101600000
0,287.65,285.47,286.411,766188000000
0,286.515,280.652,280.937,766274400000
0,281.235,277.102,279.191,766360800000
0,280.897,278.725,279.365,766620000000
0,279.365,273.05,275.479,766706400000
0,275.567,272.447,274.411,766792800000
0,275.815,269.642,273.881,766879200000
0,279.642,273.882,279.349,766965600000
0,280.44,276.13,279.308,767224800000
0,282.765,279.307,281.013,767311200000
0,283.892,281.012,283.558,767397600000
0,284.15,280.902,281.126,767484000000
0,283.897,280.907,283.335,767570400000
0,287.202,283.272,286.55,767829600000
0,290.82,286.545,290.821,767916000000
0,291.332,289.188,289.198,768002400000
0,293.807,288.322,292.225,768088800000
0,293.34,288.207,289.166,768175200000
0,289.205,285.792,285.793,768434400000
0,288.075,285.075,287.024,768520800000
0,288.002,286.795,287.956,768607200000
0,295.33,287.955,294.403,768780000000
0,298.455,294.272,296.475,769039200000
0,298.81,296.43,298.302,769125600000
0,301.185,294.992,295.386,769212000000
0,297.025,293.775,295.801,769298400000
0,296.24,292.01,292.862,769384800000
0,292.862,288.507,290.78,769730400000
0,292.125,287.385,288.26,769816800000
0,291.707,287.175,291.083,769903200000
0,295.067,290.34,292.222,769989600000
0,292.222,288.5,289.196,770248800000
0,289.195,282.375,284.395,770335200000
0,286.395,281.097,283.347,770421600000
0,284.18,279.552,282.317,770508000000
0,286.09,282.317,284.122,770594400000
0,287.052,284.122,286.707,770853600000
0,286.707,280.685,282.071,770940000000
0,284.4,281.61,283.503,771026400000
0,283.502,278.875,280.15,771112800000
0,280.255,278.022,279.236,771199200000
0,281.127,276.637,277.447,771458400000
0,278.175,274.185,278.012,771544800000
0,280.997,277.845,278.959,771631200000
0,278.96,274.525,274.836,771717600000
0,278.277,271.012,271.257,771804000000
0,271.257,260.365,261.898,772063200000
0,262.815,259.427,259.728,772149600000
0,262.005,259.06,260.871,772236000000
0,266.1,260.872,264.156,772322400000
0,264.157,257.31,258.173,772668000000
0,262.51,258.172,262.51,772754400000
0,264.745,261.372,263.618,772840800000
0,266.052,262.162,264.243,772927200000
0,264.242,257.657,258.328,773013600000
0,260.565,256.355,260.31,773272800000
0,260.31,256.392,256.469,773359200000
0,257.247,255.27,255.893,773445600000
0,260.38,255.64,259.146,773532000000
0,262.96,259.145,260.744,773618400000
0,265.807,260.745,265.808,773877600000
0,268.315,265.11,267.026,773964000000
0,270.952,267.025,270.147,774050400000
0,274.1,268.797,271.995,774136800000
0,275.035,271.802,274.203,774223200000
0,277.782,273.12,277.216,774482400000
0,279.667,276.147,278.069,774568800000
0,281.947,276.688,280.064,774655200000
0,280.337,278.02,279.589,774741600000
0,284.505,279.59,284.504,774828000000
0,286.112,283.455,284.141,775087200000
0,286.89,284.137,284.832,775173600000
0,285.255,282.04,282.801,775260000000
0,282.8,278.7,279.575,775346400000
0,283.755,279.575,283.604,775432800000
0,286.655,283.602,286.613,775692000000
0,292.377,286.547,291.613,775778400000
0,292.932,290.455,291.185,775864800000
0,292.317,288.497,289.884,775951200000
0,289.885,286.657,286.609,776037600000
0,288.855,286.58,288.854,776296800000
0,289.837,286.542,286.974,776383200000
0,287.43,282.525,283.688,776469600000
0,286.567,275.415,278.199,776556000000
0,278.2,268.557,272.51,776642400000
0,273.202,269.157,269.359,776901600000
0,271.375,267.938,269.695,776988000000
0,272.382,269.342,271.032,777074400000
0,273.585,268.395,272.905,777160800000
0,275.79,272.407,274.13,777247200000
0,279.037,272.862,273.364,777506400000
0,273.477,270.625,271.826,777592800000
0,278.642,270.912,278.2,777679200000
0,281.17,277.682,278.943,777765600000
0,283.377,278.04,283.282,777852000000
0,285.652,283.282,284.562,778111200000
0,284.562,280.522,281.976,778197600000
0,282.71,279.712,282.462,778284000000
0,285.345,281.845,284,778370400000
0,286.585,283.167,286.344,778456800000
0,286.345,278.77,279.471,778716000000
0,280.08,276.35,278.34,778802400000
0,280.252,278.305,280.139,778888800000
0,281.645,278.915,280.543,778975200000
0,282.93,278.76,279.105,779061600000
0,282.39,277.995,281.65,779320800000
0,283.105,280.105,282.772,779407200000
0,284.84,281.7,282.473,779493600000
0,285.035,282.462,284.582,779580000000
0,286.477,281.637,282.063,779666400000
0,282.065,277.995,280.744,779925600000
0,282.862,277.4,278.636,780012000000
0,278.635,275.54,275.951,780098400000
0,276.545,273.285,275.534,780184800000
0,278.702,275.125,278.675,780271200000
0,279.925,275.402,276.56,780534000000
0,277.105,274.787,276.865,780620400000
0,279.392,276.865,278.518,780706800000
0,278.517,273.747,274.402,780793200000
0,274.835,271.352,273.5,780879600000
0,273.902,270.485,271.79,781138800000
0,273.465,271.79,272.286,781225200000
0,272.287,266.902,267.64,781311600000
0,269.367,266.432,267.993,781398000000
0,268.152,264.98,266.735,781484400000
0,270.857,266.735,270.426,781743600000
0,275.847,270.425,275.56,781830000000
0,279.022,275.56,277.181,781916400000
0,283.807,277.14,283.194,782002800000
0,284.702,281.917,283.92,782089200000
0,287.257,283.837,285.645,782348400000
0,287.225,284.012,284.46,782434800000
0,284.46,282.35,284.237,782521200000
0,287.562,284.152,285.036,782607600000
0,285.035,280.93,283.483,782694000000
0,285.792,282.795,283.503,782953200000
0,283.502,278.982,281.601,783039600000
0,283.985,281.6,282.935,783126000000
0,285.657,282.935,284.792,783212400000
0,286.075,284.115,285.744,783298800000
0,289.3,285.745,288.963,783558000000
0,289.865,287.432,287.761,783644400000
0,287.762,285.205,285.337,783730800000
0,285.337,279.782,280.032,783817200000
0,280.917,278.972,279.541,783903600000
0,279.542,273.69,276.815,784162800000
0,280.425,276.815,280.426,784249200000
0,284.677,280.425,284.102,784335600000
0,284.202,282.525,284.132,784422000000
0,286.37,283.997,284.693,784508400000
0,293.405,284.692,292.137,784767600000
0,294.872,291.265,294.1,784854000000
0,298.15,294.09,296.094,784940400000
0,297.822,290.952,292.985,785026800000
0,295.3,291.4,293.916,785113200000
0,296.575,293.75,296.329,785372400000
0,296.25,291.05,291.592,785458800000
0,291.45,284.525,286.919,785545200000
0,292.05,287.15,291.678,785631600000
0,291.697,289.33,290.652,785718000000
0,292.725,290.775,292.389,785977200000
0,293.725,291.425,292.51,786063600000
0,293.827,291.655,293.773,786150000000
0,294.465,291.695,291.95,786236400000
0,291.95,288.012,289.505,786322800000
0,292.375,289.342,292.374,786582000000
0,292.375,286.505,287.465,786668400000
0,288.337,284.162,284.707,786754800000
0,286.1,284.045,286.042,786841200000
0,286.042,282.85,283.612,786927600000
0,283.81,281.015,282.361,787186800000
0,285.33,282.282,285.188,787273200000
0,285.26,283.322,284.181,787359600000
0,287.5,284.182,285.432,787446000000
0,286.447,284.492,285.333,787532400000
0,286.992,283.767,283.952,787791600000
0,284.292,282.622,284.293,787878000000
0,284.405,283.027,283.818,787964400000
0,286.542,283.817,285.946,788050800000
0,285.947,284.555,285.087,788137200000
0,287.077,285.087,286.005,788482800000
0,287.09,283.362,283.498,788569200000
0,283.497,281.37,282.422,788655600000
0,285.015,282.422,284.398,788742000000
0,287.27,284.397,287.127,789001200000
0,291.035,287.127,288.599,789087600000
0,291.815,288.6,290.646,789174000000
0,291.767,289.972,291.508,789260400000
0,293.12,290.552,291.814,789606000000
0,292.342,290.002,292.134,789692400000
0,293.742,291.6,293.322,789778800000
0,294.93,288.692,289.792,789865200000
0,291.812,287.955,291.273,789951600000
0,294.915,291.272,293.849,790210800000
0,295.82,292.492,292.763,790297200000
0,293.425,291.992,292.974,790383600000
0,293.467,291.4,291.432,790470000000
0,291.432,289.352,290.075,790556400000
0,291.195,285.052,285.719,790815600000
0,289.585,285.72,289.368,790902000000
0,290.877,287.452,287.997,790988400000
0,290.135,287.997,289.303,791074800000
0,290.545,288.797,290.206,791161200000
0,290.7,288.545,288.683,791420400000
0,288.702,287.005,287.987,791506800000
0,292.2,287.987,292.012,791593200000
0,292.697,291.362,291.688,791679600000
0,294.167,291.688,293.954,791766000000
0,297.272,293.955,296.782,792025200000
0,298.252,295.71,295.969,792111600000
0,295.97,293.13,293.62,792198000000
0,298.58,292.935,298.232,792284400000
0,298.782,296.822,297.897,792370800000
0,298.41,295.817,296.717,792630000000
0,299.212,296.717,298.84,792716400000
0,299.847,297.475,298.013,792802800000
0,298.547,294.48,295.104,792889200000
0,295.105,291.647,292.177,792975600000
0,293.26,291.1,292.734,793234800000
0,293.897,292.395,293.698,793321200000
0,294.135,291.742,291.81,793407600000
0,291.81,289.392,290.537,793494000000
0,292.262,290.34,291.146,793580400000
0,291.145,287.95,289.185,793839600000
0,290.125,286.352,288.006,793926000000
0,290.657,288.007,290.072,794012400000
0,290.122,286.285,286.331,794098800000
0,286.33,281.885,283.254,794185200000
0,283.255,276.59,277.078,794444400000
0,279.137,273.99,274.783,794530800000
0,277.427,270.045,276.911,794617200000
0,280.197,272.997,273.161,794703600000
0,279.345,273.16,278.827,794790000000
0,281.312,278.165,278.893,795049200000
0,283.977,278.775,283.869,795135600000
0,286.097,283.56,283.911,795222000000
0,284.96,280.54,282.865,795308400000
0,284.467,281.087,282.339,795394800000
0,284.565,281.25,284.564,795654000000
0,286.59,283.822,284,795740400000
0,284,280.367,281.834,795826800000
0,281.835,278.465,279.045,795913200000
0,282.72,278.94,282.479,795999600000
0,284.51,282.477,283.116,796255200000
0,283.515,279.775,282.377,796341600000
0,282.377,278.43,279.022,796428000000
0,286.842,277.485,285.396,796514400000
0,285.397,282.272,283.257,796600800000
0,284.8,281.337,284.209,796860000000
0,290.452,284.21,290.245,796946400000
0,290.62,288.215,289.907,797032800000
0,295.037,287.88,292.64,797119200000
0,294.045,292.44,293.223,797205600000
0,294.79,292.98,293.634,797464800000
0,293.71,292.195,292.86,797551200000
0,296.237,291.37,295.071,797637600000
0,295.312,294.285,294.904,797724000000
0,294.905,292.435,293.148,798156000000
0,293.82,291.972,293.257,798242400000
0,295.817,292.505,293.317,798328800000
0,295.427,293.317,295.021,798415200000
0,297.94,294.907,297.168,798674400000
0,300.77,297.167,299.851,798760800000
0,301.822,298.117,300.495,798847200000
0,303.6,300.495,301.747,798933600000
0,304.95,301.6,304.775,799020000000
0,307.93,304.775,306.265,799365600000
0,307.005,303.645,306.537,799452000000
0,310.78,306.537,308.215,799538400000
0,308.39,304.72,304.977,799624800000
0,305.745,303.347,303.836,799884000000
0,305.595,303.255,305.041,799970400000
0,305.472,303.647,303.916,800056800000
0,307.19,303.907,305.531,800143200000
0,308.112,305.46,307.54,800229600000
0,310.272,306.99,309.822,800488800000
0,314.48,309.822,312.451,800575200000
0,312.452,307.982,309.085,800661600000
0,309.105,307,307.355,800748000000
0,307.355,303.32,304.499,800834400000
0,308.542,304.5,308.446,801093600000
0,312.902,308.445,312.371,801180000000
0,313.692,312.132,312.959,801266400000
0,313.332,309.305,310.423,801439200000
0,310.422,307.102,308.528,801698400000
0,311.542,308.527,311.248,801784800000
0,312.775,309.01,310.516,801871200000
0,316.445,310.517,316.318,801957600000
0,318.455,314.855,316.626,802044000000
0,318.212,313.807,315.304,802389600000
0,315.305,313.067,314.402,802476000000
0,315.617,313.305,314.66,802562400000
0,315.05,312.797,315.014,802648800000
0,315.5,312.695,315.499,802908000000
0,315.5,313.66,314.531,802994400000
0,314.532,310.225,310.894,803080800000
0,311.972,309.34,310.442,803167200000
0,312.967,309.322,312.736,803253600000
0,316.915,312.505,316.894,803512800000
0,318.74,316.76,317.148,803599200000
0,320.982,317.147,319.993,803685600000
0,322.655,318.662,321.972,803772000000
0,321.972,319.67,321.457,804117600000
0,321.792,319.577,320.34,804204000000
0,320.34,317.732,317.736,804290400000
0,322.255,317.735,321.809,804376800000
0,322.79,321.14,322.473,804463200000
0,325.537,321.46,325.432,804722400000
0,328.947,325.432,328.071,804808800000
0,329.94,326.352,329.812,804895200000
0,332.845,329.812,331.092,804981600000
0,337.502,331.092,337.502,805068000000
0,341.1,337.467,341.099,805327200000
0,343.08,338.435,340.36,805413600000
0,343.255,339.15,342.936,805500000000
0,346.04,340.892,341.475,805586400000
0,341.475,337.688,338.105,805672800000
0,342.34,338.105,341.512,805932000000
0,343.132,336.24,336.541,806018400000
0,336.992,333.055,336.889,806104800000
0,337.305,332.37,334.815,806191200000
0,338.447,332.372,333.145,806277600000
0,335.135,331.635,334.514,806536800000
0,338.472,334.515,336.75,806623200000
0,340.595,336.75,339.513,806709600000
0,343.567,337.54,343.127,806796000000
0,344.182,341.252,341.927,806882400000
0,341.927,335.232,336.544,807141600000
0,337.21,332.072,332.386,807228000000
0,339.472,332.24,339.193,807314400000
0,339.192,332.197,333.625,807400800000
0,337.17,333.625,335.758,807487200000
0,336.165,333.855,334.276,807746400000
0,335.04,332.042,332.779,807832800000
0,332.78,328.76,329.008,807919200000
0,334.9,328.982,334.586,808005600000
0,336.16,333.537,335.506,808092000000
0,335.517,331.635,333.903,808351200000
0,339.23,333.902,339.023,808437600000
0,340.127,336.467,338.248,808524000000
0,339.537,333.087,339.409,808610400000
0,343.272,337.688,342.324,808696800000
0,347.032,340.442,346.572,808956000000
0,348.417,345.205,345.588,809042400000
0,348.067,345.082,346.074,809128800000
0,346.77,343.185,344.337,809215200000
0,346.375,343.227,344.717,809301600000
0,346.04,343.7,345.642,809560800000
0,345.757,340.8,341.667,809647200000
0,342.192,339.525,340.306,809733600000
0,341.68,337.695,339.878,809820000000
0,339.892,337.817,339.892,809906400000
0,344.302,339.892,343.817,810165600000
0,349.482,343.817,348.237,810252000000
0,353.102,348.237,352.645,810338400000
0,357.36,352.645,357.18,810424800000
0,360.922,357.18,359.897,810511200000
0,362.55,358.857,362.549,810770400000
0,363.83,358.702,361.649,810856800000
0,365.155,359.557,364.243,810943200000
0,367.205,363.227,364.516,811029600000
0,369.235,364.085,365.649,811116000000
0,365.65,361.935,362.625,811375200000
0,371.162,362.625,369.463,811461600000
0,372.225,364.487,366.353,811548000000
0,367.685,362.875,366.308,811634400000
0,366.882,359.11,360.588,811720800000
0,363.327,358.787,359.575,811983600000
0,362.462,359.575,361.132,812070000000
0,361.132,353.842,356.956,812156400000
0,358.675,354.79,358.274,812242800000
0,365.445,358.272,364.626,812329200000
0,364.852,361.225,362.789,812588400000
0,362.79,359.377,360.637,812674800000
0,362.322,357.562,357.654,812761200000
0,358.28,352.572,353.237,812847600000
0,355.595,351.26,355.531,812934000000
0,355.53,350.155,350.33,813193200000
0,350.33,341.107,343.709,813279600000
0,350.48,343.71,349.102,813366000000
0,355.387,349.102,354.877,813452400000
0,358.552,354.877,356.899,813538800000
0,358.337,354.465,355.689,813798000000
0,357.215,351.947,352.957,813884400000
0,357.83,352.957,356.274,813970800000
0,356.275,350.91,352.041,814057200000
0,352.817,347.725,348.953,814143600000
0,348.952,341.78,343.337,814402800000
0,345.81,340.997,343.737,814489200000
0,343.737,340.43,340.839,814575600000
0,340.84,332.087,336.446,814662000000
0,336.447,328.277,331.442,814748400000
0,339.455,331.442,340.999,815007600000
0,341,336.73,338.895,815094000000
0,338.952,334.302,335.089,815180400000
0,337.147,334.2,334.256,815266800000
0,341.272,334.255,340.48,815353200000
0,343.01,335.815,335.816,815612400000
0,339.292,332.175,337.865,815698800000
0,338.14,335.225,336.2,815785200000
0,339.275,336.12,336.633,815871600000
0,336.688,331.82,333.29,815958000000
0,335.357,332.012,334.422,816217200000
0,334.92,331.777,331.779,816303600000
0,335.93,327.805,334.395,816390000000
0,338.457,334.395,335.96,816476400000
0,336.837,334.427,336.443,816562800000
0,341.907,336.442,341.5,816822000000
0,343.145,339.992,342.064,816908400000
0,342.817,340.332,341.714,816994800000
0,343.612,340.757,342.729,817081200000
0,346.01,342.727,345.216,817167600000
0,346.615,344.337,345.931,817426800000
0,346.505,340.492,340.783,817513200000
0,344.43,340.782,342.293,817599600000
0,344.04,341.747,342.983,817686000000
0,345.447,342.982,344.042,817772400000
0,345.257,340.125,341.715,818031600000
0,344.377,339.885,341.31,818118000000
0,343.025,339.177,342.7,818204400000
0,343.162,340.335,340.842,818290800000
0,340.842,336.662,338.43,818377200000
0,339.965,337.307,338.013,818636400000
0,339.002,337.017,337.453,818722800000
0,337.66,333.562,335.387,818809200000
0,338.597,331.765,332.214,818895600000
0,332.46,327.642,328.893,818982000000
0,330.925,325.07,325.372,819241200000
0,325.372,314.685,318.232,819327600000
0,325.775,318.232,325.019,819414000000
0,330.027,325.02,329.345,819500400000
0,334.947,329.345,334.463,819586800000
0,339.22,334.462,338.924,820018800000
0,342.33,337.22,339.215,820105200000
0,341.077,336.93,337.963,820191600000
0,344.025,337.962,343.072,820537200000
0,349.057,343.072,348.941,820623600000
0,350.34,345.262,347.402,820710000000
0,347.402,343.9,344.759,820796400000
0,344.76,341.362,341.919,821055600000
0,344.317,338.795,338.946,821142000000
0,338.945,324.085,330.428,821228400000
0,332.915,326.825,331.348,821314800000
0,336.327,331.347,333.139,821401200000
0,333.14,328.662,329.036,821660400000
0,332.695,329.035,332.123,821746800000
0,335.322,328.835,330.188,821833200000
0,332.927,328.342,331.563,821919600000
0,334.21,331.477,332.102,822006000000
0,332.627,327.767,328.92,822265200000
0,330.895,327.517,330.578,822351600000
0,334.15,330.577,333.517,822438000000
0,337.327,333.517,335.402,822524400000
0,336.117,330.96,332.388,822610800000
0,333.49,329.717,333.49,822870000000
0,340.42,333.49,340.42,822956400000
0,346.725,340.42,343.823,823042800000
0,347.06,343.482,346.768,823129200000
0,350.42,346.767,350.42,823215600000
0,350.42,345.902,346.538,823474800000
0,349.722,346.537,349.613,823561200000
0,353.005,349.085,352.325,823647600000
0,353.827,349.85,350.682,823734000000
0,357.537,350.682,355.197,823820400000
0,358.55,352.757,357.844,824079600000
0,360.295,356.182,358.391,824166000000
0,358.392,355.425,356.365,824252400000
0,356.365,351.945,354.716,824338800000
0,354.715,350.467,350.468,824425200000
0,350.827,346.152,350.616,824684400000
0,352.35,346.605,346.873,824770800000
0,354.652,345.707,353.595,824857200000
0,364.245,353.595,364.177,824943600000
0,371.23,364.177,370.226,825030000000
0,372.66,366.692,367.987,825289200000
0,372.5,364.47,371.35,825375600000
0,376.777,370.407,374.413,825462000000
0,374.537,366.087,368.952,825548400000
0,373.705,368.952,372.046,825634800000
0,376.02,371.787,375.162,825894000000
0,377.892,370.262,370.701,825980400000
0,372.777,366.727,369.145,826066800000
0,370.615,366.417,368.329,826153200000
0,370.082,354.677,360.902,826239600000
0,363.05,353.217,361.68,826498800000
0,367.805,361.68,365.547,826585200000
0,370.452,364.832,368.099,826671600000
0,371.077,367.24,371.077,826758000000
0,372.475,368.96,369.094,826844400000
0,377.762,369.095,376.904,827103600000
0,383.357,376.902,381.011,827190000000
0,381.01,376.15,379.316,827276400000
0,379.317,374.677,374.971,827362800000
0,378.707,374.97,377.711,827449200000
0,382.312,376.957,380.721,827708400000
0,381.402,376.21,376.494,827794800000
0,381.43,376.495,379.705,827881200000
0,379.705,373.867,376.027,827967600000
0,376.185,373.27,374.117,828054000000
0,374.117,369.335,369.705,828309600000
0,370.235,365.432,368.333,828396000000
0,369.357,365.525,365.693,828482400000
0,365.95,362.912,364.887,828568800000
0,367.6,363.185,365.751,829000800000
0,370.025,365.075,365.367,829087200000
0,369.065,361.78,368.529,829173600000
0,370.65,365.872,366.613,829260000000
0,372.495,366.612,370.726,829519200000
0,372.152,367.49,367.65,829605600000
0,367.682,364.102,367.259,829692000000
0,371.575,365.207,370.12,829778400000
0,375.552,370.12,375.553,829864800000
0,381.895,375.552,381.733,830124000000
0,382.582,379.465,379.975,830210400000
0,379.975,376.075,378.53,830296800000
0,378.53,374.95,377.863,830383200000
0,380.542,377.862,379.325,830469600000
0,379.42,374.652,376.172,830728800000
0,377.577,375.395,376.807,830815200000
0,383.582,376.807,381.086,830988000000
0,381.88,377.352,380.405,831074400000
0,385.987,380.405,384.668,831333600000
0,386.22,381.01,381.009,831420000000
0,381.245,377.422,379.034,831506400000
0,380.947,375.597,378.553,831592800000
0,382.947,377.857,382.357,831679200000
0,382.795,380.452,380.827,831938400000
0,384.755,380.697,383.887,832024800000
0,386.017,383.887,384.171,832111200000
0,387.432,382.68,387.33,832284000000
0,393.3,387.33,392.467,832543200000
0,394.117,389.992,390.13,832629600000
0,390.972,388.547,390.812,832716000000
0,394.897,390.812,392.819,832802400000
0,392.82,388.562,389.745,832888800000
0,391.017,388.88,389.379,833234400000
0,389.38,385.925,386.594,833320800000
0,386.595,380.802,382.667,833407200000
0,386.792,382.667,386.337,833493600000
0,386.945,385.305,386.438,833752800000
0,393.137,386.13,393.138,833839200000
0,396.395,393.137,393.899,833925600000
0,397.557,393.585,396.171,834012000000
0,396.17,386.585,389.417,834098400000
0,395.632,389.417,395.059,834357600000
0,395.06,392.245,394.051,834444000000
0,394.05,387.787,387.849,834530400000
0,387.847,384.735,386.336,834616800000
0,387.457,381.665,384.082,834703200000
0,385.297,382.165,383.388,834962400000
0,384.622,381.63,384.224,835048800000
0,385.39,381.245,384.196,835135200000
0,386.91,383.892,386.198,835221600000
0,388.36,386.02,387.655,835567200000
0,387.655,384.007,384.322,835653600000
0,384.642,381.91,383.466,835740000000
0,383.467,380.837,380.41,835826400000
0,385.402,380.41,384.954,835912800000
0,387.202,383.51,387.202,836172000000
0,390.332,386.762,387.269,836258400000
0,387.42,384.462,385.598,836344800000
0,385.645,382.755,384.259,836431200000
0,385.34,378.34,379.282,836517600000
0,381.427,377.037,379.556,836776800000
0,383.147,379.105,382.162,836863200000
0,382.162,378.597,378.82,836949600000
0,381.12,374.37,374.64,837036000000
0,374.71,370.397,373.174,837122400000
0,375.27,372.895,373.686,837381600000
0,373.685,363.79,366.88,837468000000
0,369.622,364.962,366.838,837554400000
0,370.092,366.137,366.311,837640800000
0,370.252,366.312,368.901,837727200000
0,368.9,362.575,363.179,837986400000
0,363.837,360.99,361.378,838072800000
0,361.377,350.58,352.771,838159200000
0,359.3,352.77,358.127,838245600000
0,360.58,356.42,358.748,838332000000
0,362.627,358.747,360.673,838591200000
0,361.15,357.07,360.868,838677600000
0,365.125,360.867,365.125,838764000000
0,367.512,365.082,366.854,838850400000
0,374.942,366.855,374.941,838936800000
0,377.802,374.29,375.927,839196000000
0,375.927,373.075,373.364,839282400000
0,377.575,373.365,377.437,839368800000
0,381.58,376.525,378.723,839455200000
0,380.382,377.81,379.459,839541600000
0,381.357,378.57,380.106,839800800000
0,383.202,380.105,381.374,839887200000
0,382.517,379.765,382.518,839973600000
0,384.747,381.29,382.675,840060000000
0,384.097,379.645,381.785,840146400000
0,382.46,378.357,379.248,840405600000
0,383.457,378.902,383.004,840492000000
0,386.657,381.78,382.775,840578400000
0,388.082,382.712,388.082,840664800000
0,390.232,384.9,386.985,840751200000
0,387.862,385.537,387.19,841010400000
0,391.065,386.095,390.855,841096800000
0,391.847,388.71,390.961,841183200000
0,391.927,388.972,390.985,841269600000
0,390.985,386.72,388.179,841356000000
0,388.29,386.017,388.18,841615200000
0,388.18,382.025,385.026,841701600000
0,389.005,385.027,387.905,841788000000
0,389.997,387.485,389.892,841874400000
0,392.17,386.47,392.054,841960800000
0,397.157,392.055,395.592,842220000000
0,397.97,393.835,395.592,842306400000
0,395.592,392.407,394.743,842392800000
0,399.712,394.742,397.409,842479200000
0,403.307,397.227,403.306,842565600000
0,405.327,402.452,402.661,842824800000
0,403.42,398.85,399.841,842911200000
0,399.842,396.757,397.07,842997600000
0,399.23,396.307,396.808,843084000000
0,400.44,396.807,398.971,843170400000
0,399.43,393.325,393.956,843429600000
0,399.447,393.955,399.337,843516000000
0,400.3,397.357,399.043,843602400000
0,404.28,399.042,402.664,843688800000
0,405.785,402.665,403.95,843775200000
0,404.58,400.67,404.579,844034400000
0,410.25,404.58,410.075,844120800000
0,413.355,407.485,408.2,844207200000
0,409.875,406.907,409.876,844293600000
0,414.867,409.52,414.391,844380000000
0,418.512,414.39,416.783,844639200000
0,421.392,413.757,421.068,844725600000
0,422.245,416.615,417.161,844812000000
0,419.305,414.782,418.297,844898400000
0,418.297,415.592,417.125,844984800000
0,419.05,416.4,418.283,845244000000
0,423.522,418.282,422.62,845330400000
0,422.897,419.04,419.51,845416800000
0,423.135,418.622,420.972,845503200000
0,426.597,420.972,425.96,845589600000
0,428.107,424.912,426.965,845848800000
0,429.147,425.682,426.119,845935200000
0,426.117,420.287,421.67,846021600000
0,425.052,419.18,421.87,846108000000
0,427.022,419.882,425.08,846194400000
0,429.2,424.712,427.892,846457200000
0,427.892,418.53,418.53,846543600000
0,422.56,413.27,414.341,846630000000
0,416.302,412.407,416.458,846716400000
0,418.95,416.415,417.852,846802800000
0,419.032,416.28,418.312,847062000000
0,421.945,417.03,421.946,847148400000
0,426.81,421.275,423.199,847234800000
0,423.2,420.815,421.605,847321200000
0,424.47,420.34,420.617,847407600000
0,421.688,418.825,420.281,847666800000
0,423.915,419.622,423.363,847753200000
0,425.032,423.215,424.414,847839600000
0,434.077,424.415,433.286,847926000000
0,440.242,433.285,439.842,848012400000
0,441.995,437.152,437.837,848271600000
0,438.145,435.222,437.091,848358000000
0,439.79,434.072,435.82,848444400000
0,440.637,435.125,439.504,848530800000
0,447.192,439.505,446.948,848617200000
0,452.405,446.922,449.968,848876400000
0,453.602,445.27,445.306,848962800000
0,445.84,437.612,439.839,849049200000
0,447.107,439.84,447.107,849135600000
0,452.95,447.107,451.843,849222000000
0,454.25,447.317,452.355,849481200000
0,460.992,452.355,460.991,849567600000
0,460.99,454.327,456.141,849654000000
0,461.965,455.46,460.131,849740400000
0,460.13,440.315,452.779,849826800000
0,459.735,452.78,458.292,850086000000
0,461.36,457.97,460.129,850172400000
