,open,high,low,last,time,closePct,closeHighRatio
6880,1111.946348,1113.577529,1091.505656,1095.69229597,1307656800000,-0.014617658540122203,
6879,1103.451157,1117.185687,1098.1929220000002,1112.24501113,1307570400000,0.007969409496935365,64.0273393410625
6878,1124.2905779999999,1127.495901,1102.9648140000002,1102.96481435,1307484000000,-0.018968195649149866,
6877,1128.835227,1137.737873,1126.653293,1128.85518428,1307397600000,1.767953331244243e-05,0.22417245389709334
6876,1145.018145,1146.9901109999998,1129.3358449999998,1133.67442752,1307052000000,-0.009907019840283748,
6875,1154.094914,1161.488863,1151.4763189999999,1159.47356597,1306879200000,0.004660493608240612,72.74396902115431
6874,1153.176265,1158.401592,1148.960352,1151.36081213,1306792800000,-0.0015743064829728537,
6873,1148.621969,1155.31239,1143.788361,1146.40592854,1306706400000,-0.0019293035653229484,
6872,1148.378247,1152.515155,1141.953698,1149.12342059,1306447200000,0.0006488921154215177,18.012815126658154
6871,1153.2276630000001,1157.516521,1139.920412,1140.40318054,1306360800000,-0.01112051234240996,
6870,1127.554589,1152.483707,1126.051417,1151.92405659,1306274400000,0.02161267208500517,97.75503325067444
6869,1139.888206,1146.164395,1134.970689,1134.97068943,1306188000000,-0.004314034081689622,
6868,1154.382984,1154.675572,1137.689428,1137.68942808,1306101600000,-0.014461020433752414,
6867,1166.6893929999999,1173.123434,1163.7564849999999,1167.06567232,1305842400000,0.0003225188488535924,5.848258038767272
6866,1163.016187,1168.95164,1160.044956,1166.15298996,1305756000000,0.0026971275164204833,52.8485856092204
6865,1163.0570779999998,1165.430718,1157.002204,1158.05868119,1305669600000,-0.004297636723551879,
6864,1168.837485,1171.4579529999999,1157.6784189999998,1157.6784189999998,1305583200000,-0.009547149319907522,
6863,1161.359258,1173.476568,1158.833932,1173.47656792,1305496800000,0.010433730851612255,99.99999933978694
6862,1171.702002,1171.839583,1164.424301,1166.54369172,1305237600000,-0.004402408010906522,
6861,1166.945163,1169.089755,1161.232847,1166.52858138,1305151200000,-0.0003569847437637774,
6860,1168.661165,1175.078855,1167.146634,1173.78729958,1305064800000,0.004386330900282953,79.87507311821082
6859,1158.974483,1167.7172269999999,1158.464133,1167.53383771,1304978400000,0.00738528314087139,97.90238293606761
6858,1155.553919,1160.961239,1150.194782,1157.1299090999998,1304892000000,0.0013638395180761709,29.14549351619455
6857,1150.2449390000002,1159.328067,1140.380212,1157.83003113,1304632800000,0.006594327758220109,83.50748916012186
6856,1150.750352,1153.064795,1139.893248,1148.8327872000002,1304546400000,-0.001666360385349508,
6855,1154.018384,1160.909512,1146.435226,1148.63635002,1304460000000,-0.0046637333118949575,
6854,1161.201562,1162.0035289999998,1146.718631,1153.86917338,1304373600000,-0.006314483944864113,
6853,1167.0960029999999,1167.0960029999999,1158.836526,1163.46188435,1304287200000,-0.003113812951683892,
6852,1156.672812,1163.060162,1154.657668,1162.84114433,1304028000000,0.005332823825377364,96.57107141459156
6851,1159.364647,1161.462804,1148.429715,1161.46280368,1303941600000,0.001809746989809513,99.99998474851851
6850,1162.3959009999999,1162.3959009999999,1149.245293,1154.46893158,1303855200000,-0.006819509095980503,
6849,1143.960208,1153.906146,1139.042937,1153.46021608,1303768800000,0.008304491724068885,95.51646189630357
6848,1144.1096539999999,1144.6193119999998,1137.6,1141.12524079,1303336800000,-0.002608502777304511,
6847,1125.3659910000001,1141.591116,1125.2475279999999,1140.58287776,1303250400000,0.013521722605530417,93.78594469996325
6846,1113.964927,1124.747727,1109.5020789999999,1116.83800367,1303164000000,0.0025791446394434203,26.644996383129232
6845,1123.8802369999999,1125.3782720000002,1105.011026,1106.78519122,1303077600000,-0.01521073617739932,
6844,1129.489024,1131.11861,1121.437098,1123.81286508,1302818400000,-0.005025421938053332,
6843,1134.064033,1135.38725,1122.896319,1129.87837321,1302732000000,-0.003690849606549529,
6842,1134.956907,1141.417277,1134.471448,1137.86927074,1302645600000,0.0025660566687930597,45.08044802387543
6841,1141.520299,1143.9404869999998,1128.901549,1131.71509948,1302559200000,-0.0085895971614256,
6840,1146.976101,1152.535512,1145.98066,1148.68636525,1302472800000,0.0014911071368524098,30.7634073105973
6839,1149.418845,1152.98735,1145.202241,1151.36715773,1302213600000,0.0016950415755536685,54.597449912495456
6838,1150.451536,1154.649139,1144.274786,1145.55957059,1302127200000,-0.004252213376157332,
6837,1149.6953369999999,1157.610258,1145.405176,1156.51766776,1302040800000,0.005934033600416555,86.19581623114205
6836,1149.0708359999999,1151.627359,1144.562846,1149.13084464,1301954400000,5.222362113821433e-05,2.3472755770318097
6835,1145.7363300000002,1152.730289,1141.921337,1151.26734863,1301868000000,0.0048274794864886506,79.0828003138124
6834,1136.873285,1146.700348,1133.626451,1145.60394903,1301608800000,0.007679540143297636,88.84306562398055
6833,1133.2414509999999,1138.749157,1131.9007060000001,1134.87330741,1301522400000,0.001439990046746109,29.628604177495188
6832,1136.580696,1140.861638,1136.0823050000001,1138.06047763,1301436000000,0.0013019591439549227,34.56672923856247
6831,1130.65338,1131.216689,1123.544868,1130.71086816,1301349600000,5.0845078621852835e-05,10.20543964325727
6830,1125.484487,1132.424101,1122.252882,1132.26552711,1301263200000,0.0060249965133460925,97.71494653737128
6829,1126.247077,1129.837841,1120.5050390000001,1127.09666144,1301007600000,0.000754349962232892,23.660269513672738
6828,1109.419723,1127.080248,1108.540101,1127.08024832,1300921200000,0.015918705025582236,100.00000181195081
6827,1104.1976339999999,1114.7166869999999,1101.470762,1113.27145211,1300834800000,0.008217567064629394,86.26078897026244
6826,1109.236965,1110.8909390000001,1098.178293,1105.93892521,1300748400000,-0.002973250886928458,
6825,1104.070482,1107.454191,1100.061027,1106.92441897,1300662000000,0.002584922807491452,84.34345181574388
6824,1082.509213,1093.858712,1081.204245,1091.36750647,1300402800000,0.008183111389371556,78.05008370854164
6823,1065.551699,1078.178559,1061.015561,1075.3274683,1300316400000,0.009174373527980118,77.42042994061849
6822,1073.761915,1079.70769,1055.446199,1055.44619895,1300230000000,-0.01705752066089994,
6821,1073.392051,1073.569097,1045.577772,1064.59526696,1300143600000,-0.008195313195961229,
6820,1092.472809,1101.865879,1089.271346,1091.55560712,1300057200000,-0.0008395649506732772,
6819,1111.266001,1113.3660220000002,1101.440936,1102.22445611,1299798000000,-0.008136256199563263,
6818,1120.591326,1130.158251,1116.041948,1118.98880898,1299711600000,-0.0014300637376163383,
6817,1125.897477,1136.2383109999998,1123.622533,1126.57516602,1299625200000,0.0006019100618341877,6.5535238260291715
6816,1121.33307,1128.4675359999999,1119.084947,1122.88890592,1299538800000,0.00138748776935671,21.8073212487125
6815,1111.4676240000001,1127.541457,1105.5005609999998,1117.98098638,1299452400000,0.005860145846227516,40.52152576177705
6814,1115.472224,1125.0716710000002,1111.1934130000002,1112.37978734,1299193200000,-0.0027723116662743408,
6813,1110.3015990000001,1115.508399,1105.674534,1110.79518046,1299106800000,0.0004445471937033485,9.479554812934355
6812,1112.3170220000002,1112.658445,1103.021685,1103.61079639,1299020400000,-0.00782710813356613,
6811,1131.048146,1134.512387,1119.158917,1119.15891653,1298934000000,-0.010511691754278463,
6810,1117.982607,1131.853877,1111.960593,1128.65983685,1298847600000,0.009550443614370074,76.97370067773124
6809,1108.301363,1118.972878,1101.4815039999999,1116.78612078,1298588400000,0.007655641383524925,79.50846510546893
6808,1088.874353,1108.9120460000001,1085.0622740000001,1102.29812801,1298502000000,0.012328121213449172,66.99261741359125
6807,1108.162427,1108.998736,1090.159826,1098.06781341,1298415600000,-0.009109326705226684,
6806,1108.2027679999999,1115.970955,1100.76477,1112.3526193,1298329200000,0.0037446678711057224,53.421104564038814
6805,1116.5996890000001,1124.7274220000002,1108.952393,1113.98088199,1298242800000,-0.0023453409810149095,
6804,1112.660169,1119.035597,1105.7534150000001,1117.22617992,1297983600000,0.004103688661834415,71.61889241004702
6803,1131.25879,1131.25879,1103.977684,1110.68824685,1297897200000,-0.018183764256099244,
6802,1128.32844,1133.324032,1125.602998,1128.00447921,1297810800000,-0.0002871156823806009,
6801,1134.837348,1137.58482,1119.532776,1125.85362017,1297724400000,-0.007916313157857013,
6800,1143.891782,1146.078949,1134.053669,1134.05366871,1297638000000,-0.008600562959547475,
6799,1127.483948,1140.406705,1117.897349,1139.97018716,1297378800000,0.011074427429453637,96.62209975781424
6798,1134.496915,1135.0296,1122.3238119999999,1127.00031034,1297292400000,-0.00660786694162141,
6797,1134.917617,1137.509872,1130.630837,1134.83439729,1297206000000,-7.33266527486176e-05,
6796,1144.703109,1144.703109,1127.629786,1132.82776536,1297119600000,-0.010374169115670684,
6795,1143.012536,1148.663389,1136.6995060000002,1140.49838151,1297033200000,-0.0021995861032271247,
6794,1135.354861,1146.2552130000001,1133.379169,1139.30555243,1296774000000,0.0034796974635051825,36.24370506567096
6793,1136.4281330000001,1144.254019,1126.592613,1138.72153745,1296687600000,0.0020180813756744964,29.30536491331257
6792,1150.654098,1153.6582970000002,1120.6761789999998,1130.41629049,1296601200000,-0.01758808971799275,
6791,1150.537826,1156.204583,1141.765047,1146.78711725,1296514800000,-0.0032599612678879675,
6790,1148.551485,1150.288555,1139.646391,1147.21542285,1296428400000,-0.0011632583888913084,
6789,1165.672784,1168.129649,1151.801194,1151.80119438,1296169200000,-0.01190007162421669,
6788,1165.9186869999999,1173.2839199999999,1165.2065300000002,1165.71179986,1296082800000,-0.000177445599171433,
6787,1160.077717,1176.291015,1156.313969,1173.85378401,1295996400000,0.011875124233594825,84.96770373307164
6786,1154.2862539999999,1156.4880640000001,1148.664807,1152.69213494,1295910000000,-0.0013810430943587138,
6785,1157.374233,1158.586716,1138.41191,1148.73825844,1295823600000,-0.007461695892101328,
6784,1142.4210699999999,1156.687848,1138.422777,1150.84096759,1295564400000,0.007370222601024157,59.01751320445321
6783,1154.630752,1157.3244359999999,1136.419844,1136.41984388,1295478000000,-0.01577206227051897,
6782,1180.0354949999999,1182.563257,1153.60403,1155.64452807,1295391600000,-0.020669689202865826,
6781,1172.832046,1180.593112,1172.4778529999999,1179.2947603,1295305200000,0.0055103493480088694,83.27096174674963
6780,1173.563615,1176.17508,1163.545867,1169.52726956,1295218800000,-0.0034393921116923076,
6779,1173.497665,1174.472336,1163.052106,1173.27903244,1294959600000,-0.00018630847467437928,
6778,1178.9601400000001,1179.84133,1171.08,1174.42533639,1294873200000,-0.003846443536250632,
6777,1175.762889,1178.0619550000001,1172.7717599999999,1174.10008846,1294786800000,-0.0014142311817769704,
6776,1158.405173,1175.0305,1154.883289,1174.36482857,1294700400000,0.013777265452525667,95.99604007788854
6775,1158.739421,1160.4201699999999,1149.38,1152.6089623,1294614000000,-0.005290627546536197,
6774,1159.578303,1164.955716,1152.028458,1159.45431133,1294354800000,-0.00010692824251634647,
6773,1166.390856,1167.091642,1149.2082699999999,1151.79965255,1294182000000,-0.012509703222501889,
6772,1180.503713,1181.558949,1165.7777130000002,1165.87738213,1294095600000,-0.012389906705867482,
6771,1161.5838310000001,1176.995294,1161.121656,1176.84533065,1294009200000,0.013138526245549897,99.02693631357381
6770,1164.570064,1165.591468,1155.574054,1155.57405399,1293663600000,-0.0077247477743854764,
6769,1160.953639,1165.8998080000001,1160.684841,1165.11119058,1293577200000,0.003581152115239572,84.05599525612594
6768,1159.8578949999999,1163.418259,1158.047592,1159.79939529,1293490800000,-5.0436963228150944e-05,
6767,1159.600401,1161.595076,1154.806039,1160.2821804000002,1293404400000,0.0005879433979261162,34.179974181271355
6766,1161.37205,1162.2318369999998,1156.2692880000002,1160.54589376,1293058800000,-0.0007113622546711662,
6765,1165.207363,1169.4643130000002,1161.328902,1163.27253147,1292972400000,-0.0016605040368251611,
6764,1159.162756,1166.488268,1158.228181,1166.00231075,1292886000000,0.0059004265920359344,93.36623501538257
6763,1153.0855060000001,1160.394197,1149.127391,1154.18550543,1292799600000,0.0009539617177356519,15.050566920941177
6762,1153.145679,1156.721394,1148.365787,1153.1258239000001,1292540400000,-1.7218206130764635e-05,
6761,1154.9402289999998,1157.906293,1149.897327,1153.85405463,1292454000000,-0.0009404593785258264,
6760,1152.418052,1159.098721,1148.376249,1156.40000832,1292367600000,0.003455305401620201,59.604155212600126
6759,1146.112664,1155.838194,1143.805157,1155.838194,1292281200000,0.008485666641233403,100.0
6758,1141.247524,1150.388646,1141.240658,1146.15388895,1292194800000,0.004299124288833944,53.67355287458038
6757,1134.944663,1139.1584619999999,1133.684501,1139.15846221,1291935600000,0.0037127794397142644,100.00000498362766
6756,1150.4230189999998,1151.2996050000002,1131.119623,1133.51651894,1291849200000,-0.014695898622313575,
6755,1144.569363,1150.216993,1142.841317,1145.62675202,1291762800000,0.0009238313152366562,18.722703505715813
6754,1145.4249320000001,1157.22128,1144.6165859999999,1148.97854788,1291676400000,0.003102443277356315,30.124712156676537
6753,1147.161124,1149.926971,1141.070225,1144.43679822,1291590000000,-0.002374841443807618,
6752,1144.096592,1149.804561,1135.1321480000001,1149.56360594,1291330800000,0.0047784548771734325,95.77862003104711
6751,1137.741354,1145.506247,1129.716209,1145.50624747,1291244400000,0.0068248318852968115,100.00000605288484
6750,1112.6693710000002,1134.3524869999999,1111.7706269999999,1134.27439098,1291158000000,0.01941728652113639,99.63983027162712
6749,1104.37251,1110.123867,1096.726416,1107.04741109,1291071600000,0.0024221003925568585,46.509042822415694
6748,1114.986445,1121.379168,1100.75118,1104.35402164,1290985200000,-0.009535921631764865,
6747,1106.038903,1114.408946,1100.763463,1110.10700872,1290726000000,0.0036780855618785413,48.603163926399375
6746,1103.049411,1112.168627,1100.438154,1111.15846672,1290639600000,0.007351489098433417,88.92272888371072
6745,1089.561697,1102.152058,1083.156152,1100.0005148,1290553200000,0.009580749606692418,82.91118737580351
6744,1100.2360310000001,1103.525235,1087.422028,1088.80505259,1290466800000,-0.010389569226896267,
6743,1117.702555,1119.067533,1103.108541,1106.54603618,1290380400000,-0.009981652784179174,
6742,1108.5861830000001,1110.551073,1101.362828,1110.55107292,1290121200000,0.0017724286574478665,99.99999592852204
6741,1093.711908,1106.80843,1090.570615,1106.31733806,1290034800000,0.011525366019878858,96.2502110102214
6740,1081.900935,1089.342933,1078.2715460000002,1086.52919251,1289948400000,0.00427789399220746,62.19106092208211
6739,1097.885374,1097.980583,1079.674007,1083.92393856,1289862000000,-0.012716660382434464,
6738,1089.4751310000001,1104.730246,1088.867818,1104.04309918,1289775600000,0.013371547239107828,95.49563002310907
6737,1092.473964,1100.0927609999999,1086.034095,1094.54657149,1289516400000,0.0018971687731679232,27.203868143486705
6736,1109.735613,1109.743728,1097.6618529999998,1103.12426357,1289430000000,-0.005957589675010255,
6735,1111.200174,1112.418724,1101.734588,1106.33777025,1289343600000,-0.0043758126247378515,
6734,1104.663311,1116.0978029999999,1102.702326,1113.41817956,1289257200000,0.007925372801668162,76.56543517630763
6733,1105.361835,1107.8017320000001,1099.34672,1105.3094059,1289170800000,-4.743161771991744e-05,
6732,1110.729877,1111.640582,1094.008603,1098.68910118,1288911600000,-0.010840417701305727,
6731,1099.414449,1114.966169,1098.633382,1109.36715129,1288825200000,0.009052730113791707,63.99743751816504
6730,1102.70378,1102.70378,1087.915069,1089.47018263,1288738800000,-0.012001044713930376,
6729,1089.334452,1097.969386,1088.436666,1096.58945744,1288652400000,0.006660034874211407,84.01923442611067
6728,1094.61888,1095.550489,1083.5907320000001,1091.69191314,1288566000000,-0.002673959780412294,
6727,1087.703671,1090.369757,1079.6041519999999,1089.31881698,1288303200000,0.0014849136056653833,60.58116579885681
6726,1103.214592,1106.111252,1088.8285529999998,1091.64749521,1288216800000,-0.010484901916525846,
6725,1107.793193,1112.4143470000001,1102.087894,1103.8646606,1288130400000,-0.0035462687664302717,
6724,1108.150549,1110.444337,1100.610349,1106.48099118,1288044000000,-0.001506616426356966,
6723,1117.258963,1117.651576,1107.610991,1110.38136027,1287957600000,-0.006155782104027785,
6722,1119.194314,1119.194314,1109.95,1109.95638743,1287698400000,-0.008254086403444827,
6721,1099.646674,1118.35432,1096.941849,1116.62836907,1287612000000,0.015442864941543899,90.77408814556375
6720,1093.8962080000001,1098.901413,1089.8229039999999,1098.88483968,1287525600000,0.004560425059997764,99.66887829768942
6719,1102.108655,1110.165275,1095.1228130000002,1095.4591263,1287439200000,-0.006033460194539542,
6718,1091.6248269999999,1100.269086,1087.154934,1097.29846449,1287352800000,0.0051974243803087905,65.63474659887042
6717,1099.95444,1101.510268,1089.8085449999999,1094.51791605,1287093600000,-0.004942499209330875,
6716,1106.2665869999998,1109.3053949999999,1096.199583,1098.43395589,1287007200000,-0.007080238345840706,
6715,1092.722529,1108.524183,1091.337687,1104.0816049,1286920800000,0.01039520610085276,71.8853602287459
6714,1087.3917199999999,1091.073239,1077.142723,1089.8890671,1286834400000,0.0022966397978458897,67.83469269070537
6713,1085.936919,1094.1205949999999,1085.936919,1092.33760217,1286748000000,0.0058941574395448,78.21281255514256
6712,1087.378269,1087.398107,1078.352423,1085.50618033,1286488800000,-0.0017216535619399842,
6711,1087.076642,1091.945207,1081.363503,1085.77765584,1286402400000,-0.001194935214144599,
6710,1092.857912,1096.882218,1087.091274,1089.07699378,1286316000000,-0.0034596612958408546,
6709,1068.6143240000001,1093.874136,1061.97672,1089.31434352,1286229600000,0.019370898419662108,81.9484306534032
6708,1082.8525650000001,1083.929263,1068.0019439999999,1068.73525528,1286143200000,-0.01303714852446236,
6707,1087.44959,1092.140449,1077.826194,1082.36559357,1285884000000,-0.0046751559582636215,
6706,1081.1858849999999,1100.72838,1079.8836900000001,1087.70820891,1285797600000,0.006032564798050588,33.37508291546202
6705,1085.355182,1092.740847,1079.231241,1085.08925163,1285711200000,-0.0002450169072855113,
6704,1084.587197,1094.669784,1077.934961,1090.76842569,1285624800000,0.005699153288087233,61.305979209502226
6703,1097.4138710000002,1099.324836,1085.910737,1086.23681274,1285538400000,-0.010184907039506697,
6702,1072.438155,1095.732251,1071.168395,1095.58978124,1285279200000,0.021587842741384033,99.3883868255724
6701,1088.5781949999998,1090.664384,1066.859758,1074.06783289,1285192800000,-0.01332964611696974,
6700,1097.111057,1097.111057,1078.6898390000001,1085.10621086,1285106400000,-0.010942234209932122,
6699,1091.784241,1099.866703,1091.097435,1093.41339302,1285020000000,0.0014921922838049273,20.15663073949525
6698,1080.76625,1092.4881699999999,1080.047967,1092.48817001,1284933600000,0.010845934548751934,100.00000008531129
6697,1084.3065789999998,1089.684682,1076.872369,1081.97639773,1284674400000,-0.002149005931651682,
6696,1081.175847,1084.173524,1074.565926,1078.19163821,1284588000000,-0.0027601511801067513,
6695,1082.9508369999999,1086.986664,1074.323701,1080.21618138,1284501600000,-0.0025251890728256177,
6694,1081.4934779999999,1084.614867,1074.4791699999998,1082.49421672,1284415200000,0.0009253303328751183,32.06068580366077
6693,1074.323131,1081.865499,1071.184132,1080.71898508,1284328800000,0.005953380221876525,84.7990190879048
6692,1064.197312,1072.34231,1062.379303,1068.89052329,1284069600000,0.0044100950426004815,57.62077891240631
6691,1058.10653,1068.34526,1054.545707,1067.0449937,1283983200000,0.008447602813678845,87.30051187989163
6690,1043.669262,1060.1494369999998,1040.073588,1059.59791563,1283896800000,0.015262166099896168,96.65342528219621
6689,1050.0745060000002,1050.776995,1042.432877,1048.64832977,1283810400000,-0.001358166703268382,
6688,1052.982479,1054.062978,1048.166838,1052.52819,1283724000000,-0.0004314307303873166,
6687,1045.149218,1057.7082460000001,1041.6897210000002,1047.9859019,1283464800000,0.002714142489077531,22.586810858292512
6686,1048.34483,1048.34483,1039.8169269999999,1043.08557817,1283378400000,-0.0050167193842125535,
6685,1017.2890269999999,1050.651323,1009.744704,1049.26112032,1283292000000,0.0314287213087181,95.83301257203604
6684,997.419756,1011.697011,993.457298,1011.69701116,1283205600000,0.014314189260955512,100.0000011206637
6683,1022.4945,1025.836777,1000.871758,1008.51512636,1283119200000,-0.013671832601544587,
6682,1003.337012,1018.97424,998.7462630000001,1018.89372655,1282860000000,0.01550497426481856,99.48511686342354
6681,1005.662226,1009.5559400000001,1000.2555480000001,1006.15779559,1282773600000,0.0004927793618847431,12.727426564969582
6680,1003.1990720000001,1011.8421189999999,982.519438,995.68164717,1282687200000,-0.007493452735171657,
6679,1015.650066,1016.058758,994.629111,1005.34147581,1282600800000,-0.010149745995290504,
6678,1022.669076,1029.931797,1014.2643710000001,1021.77565909,1282514400000,-0.0008736129124922165,
6677,1038.912476,1044.264207,1018.3496779999999,1020.63254765,1282255200000,-0.017595253471573424,
6676,1059.056851,1061.629449,1039.899024,1040.42326742,1282168800000,-0.017594507379283364,
6675,1054.0635869999999,1060.278441,1050.835994,1057.19974521,1282082400000,0.0029753026749799183,50.46229903389599
6674,1046.916725,1057.463045,1045.700916,1057.14145685,1281996000000,0.00976651877445156,96.95070745056069
6673,1042.049657,1046.687151,1033.251609,1046.09444217,1281909600000,0.0038815666248044334,87.21920006796807
6672,1040.367624,1040.682662,1021.9356970000001,1036.45291228,1281650400000,-0.0037628157871241186,
6671,1032.5523859999998,1042.8377679999999,1022.475274,1031.23180723,1281564000000,-0.0012789460253107565,
6670,1060.3448119999998,1060.3448119999998,1034.636226,1036.2832208,1281477600000,-0.022692232684776714,
6669,1069.643,1071.660383,1059.775781,1063.31721188,1281391200000,-0.005913924664584291,
6668,1072.181775,1077.784924,1066.8744980000001,1073.53120176,1281304800000,0.0012585802067004437,24.083363837012143
6667,1076.617888,1082.511468,1062.219807,1065.21847327,1281045600000,-0.010588171399582014,
6666,1071.43736,1083.8986320000001,1069.135106,1074.40430128,1280959200000,0.0027691224804782255,23.809297156823735
6665,1072.19395,1075.45,1063.612792,1071.28035846,1280872800000,-0.0008520767534644369,
6664,1073.932386,1074.685604,1067.727252,1073.16735343,1280786400000,-0.0007123656758777352,
6663,1052.108367,1076.024851,1051.586027,1074.60702731,1280700000000,0.02138435641772629,94.07177204642629
6662,1045.216956,1055.28349,1037.715931,1047.26192014,1280440800000,0.001956497288205128,20.314481031902716
6661,1054.179801,1060.166451,1047.381507,1049.01612242,1280354400000,-0.004898290192149046,
6660,1063.608432,1066.990978,1048.8503269999999,1050.84134021,1280268000000,-0.012003563911196946,
6659,1063.558465,1068.7022789999999,1056.60221,1059.29487648,1280181600000,-0.004008795623661299,
6658,1065.049636,1066.854894,1050.850604,1059.44010715,1280095200000,-0.005266917766450496,
6657,1060.489655,1067.288757,1050.1135140000001,1057.77159777,1279836000000,-0.002563020975438146,
6656,1041.802617,1067.08,1035.948642,1065.37065598,1279749600000,0.02262236492347003,93.23765430938836
6655,1035.635721,1053.454329,1034.5141199999998,1040.83901142,1279663200000,0.005024247729670472,29.20144166143538
6654,1037.882134,1040.22898,1016.5368960000001,1027.35521962,1279576800000,-0.010142687724500221,
6653,1032.5353380000001,1044.9230539999999,1024.663148,1032.73372894,1279490400000,0.00019213961275554858,1.601513467049601
6652,1059.623341,1062.313618,1032.974893,1034.68576736,1279231200000,-0.023534375541846453,
6651,1060.801982,1067.554368,1048.867072,1055.52196491,1279144800000,-0.004977382376346262,
6650,1066.0978189999998,1067.5014039999999,1055.163136,1063.74110724,1279058400000,-0.0022105961741957225,
6649,1030.50439,1061.0964900000001,1028.979557,1061.09648965,1278972000000,0.029686530156363355,99.99999885591325
6648,1031.871138,1034.308726,1020.282816,1030.17749762,1278885600000,-0.0016413293459129896,
6647,1020.7217810000001,1029.349366,1016.26464,1028.12357339,1278626400000,0.007251527818626924,85.7921699989059
6646,1028.834538,1029.279158,1007.073872,1013.15925838,1278540000000,-0.015235957815405432,
6645,1004.623781,1022.6532179999999,992.2357519999999,1020.43202305,1278453600000,0.01573548461521046,87.68017575923233
6644,987.404201,1011.916986,984.897639,1009.40798389,1278367200000,0.02228447364080033,89.76451631261
6643,988.691308,991.396056,979.113864,980.942602,1278280800000,-0.00783733601914105,
6642,991.6506210000001,995.593483,980.9785400000001,983.29715601,1278021600000,-0.008423798476096644,
6641,992.77865,1005.480941,975.488527,981.53800135,1277935200000,-0.011322411748077021,
6640,1000.3719460000001,1009.32659,991.1130820000001,1005.93357938,1277848800000,0.005559565521842336,62.10892783677304
6639,1016.404085,1016.7384619999999,989.798875,993.92446921,1277762400000,-0.022116809762723455,
6638,1025.669789,1028.407296,1012.277313,1025.88804867,1277676000000,0.0002127972105063769,7.972935594318047
6637,1051.639846,1053.48803,1019.87,1021.43238773,1277330400000,-0.02872414770598186,
6636,1049.9457380000001,1064.508859,1044.678281,1047.67098317,1277244000000,-0.002166545134354436,
6635,1052.842513,1065.93395,1049.395601,1059.3774887,1277157600000,0.006206983114102282,49.9179402536168
6634,1065.997131,1069.724962,1055.585429,1060.51031994,1277071200000,-0.005147116160484355,
6633,1049.39871,1056.64732,1047.474915,1054.57786036,1276812000000,0.0049353504160492,71.45025542828107
6632,1040.901304,1053.1030289999999,1038.608625,1046.51370559,1276725600000,0.005391867190897459,45.99678807709597
6631,1050.230082,1051.326573,1032.6171689999999,1045.72657517,1276639200000,-0.004288114487659533,
6630,1027.448707,1045.80978,1026.135928,1045.2900136,1276552800000,0.01736466889144661,97.16919376117083
6629,1022.925608,1033.008977,1022.925608,1032.60227835,1276466400000,0.009459798712948109,95.96663922544187
6628,1022.394989,1022.394989,1006.2617759999999,1016.2910822000001,1276207200000,-0.0059702041438701725,
6627,993.443265,1018.580475,989.0551869999999,1017.74358523,1276120800000,0.024460702574696125,96.67071337670342
6626,977.663876,996.9889929999999,972.221825,996.84455125,1276034400000,0.019618885100343153,99.25256985507544
6625,980.2445349999999,984.26,963.554871,972.00294219,1275948000000,-0.00840769064833391,
6624,975.223333,990.286192,970.4404710000001,977.63118073,1275861600000,0.0024690218625029736,15.985330075784132
6623,1009.6629849999999,1014.93877,985.879584,988.45878536,1275602400000,-0.021001264733895297,
6622,1001.1929,1013.017905,1000.934225,1005.93104609,1275516000000,0.004732500689927033,40.068871767918694
6621,976.35339,991.215956,970.061203,989.77012551,1275429600000,0.013741679649414529,90.27199953224735
6620,977.852637,985.631127,961.159082,981.25121273,1275343200000,0.003475549997417504,43.69197273506872
6619,979.463738,985.316916,977.823553,980.62523122,1275256800000,0.0011858460654925462,19.843804852680368
6618,988.917621,988.917621,975.385995,979.12492619,1274997600000,-0.009902437374002537,
6617,962.8147730000001,979.061276,959.181334,978.54867628,1274911200000,0.016341568203170898,96.84486119874519
6616,948.2962570000001,961.349866,942.8156140000001,957.05489243,1274824800000,0.009236180534665905,67.09742439811055
6615,930.651426,938.896657,923.134429,931.48073955,1274738400000,0.0008911108142437563,10.05809964572174
6614,962.975408,963.879406,939.689074,953.54420823,1274652000000,-0.009793811650484097,
6613,948.215527,958.484542,934.0176779999999,953.77098316,1274392800000,0.005858853817313658,54.099211657593436
6612,976.123507,981.5982050000001,933.161218,947.93173727,1274306400000,-0.028881355205392145,
6611,990.997803,991.294326,967.164103,969.05801772,1274220000000,-0.022139085690788374,
6610,1001.66173,1003.8798960000001,994.5019800000001,1000.40941027,1274133600000,-0.0012502421650870676,
6609,976.896393,1000.9021130000001,974.17,991.57572984,1274047200000,0.015026503266042823,61.14932957645074
6608,1012.619947,1013.5665439999999,983.7432769999999,984.90880523,1273788000000,-0.027365786988590712,
6607,991.8172109999999,1011.1108199999999,984.2909050000001,1010.25189933,1273615200000,0.018586780029168137,95.54815965224618
6606,998.9485980000001,999.231276,983.57973,993.03592269,1273528800000,-0.0059188984516699295,
6605,977.977565,1005.33825,974.4362359999999,1005.33824985,1273442400000,0.027976802157010594,99.99999945176809
6604,952.4129529999999,973.6079609999999,929.017998,944.56666478,1273183200000,-0.008238325817897518,
6603,991.605799,1010.447778,973.199702,977.24961463,1273096800000,-0.014477713204660292,
6602,1025.7834369999998,1030.770102,1000.4113710000001,1000.69983045,1273010400000,-0.024453121044105686,
6601,1062.657579,1062.883327,1027.495903,1027.49590254,1272924000000,-0.03308843521643945,
