ticker,year,period,reportEndDate,bruttomarginal,operativtkassaflodesmarginal,vinsttillvaxt,ebittillvaxt,omsattningstillvaxt,vinst/aktie,egetkapital/aktie,fcf/aktie,rorelsemarginal,ebita/aktie,ebit/aktie,operativkassaflode/aktie,aretskassaflode/aktie,vinstmarginal,price,stockChange,stockChangePct
IVACC,2016,2,Sat Jul 30 2016 00:00:00 GMT+0200 (GMT+02:00),23.63181495666504,15.957979202270508,,,,-0.09650000184774399,,0.22635073959827423,1.8809404373168945,0.1917070597410202,0.050619278103113174,0.42945611476898193,-0.055645305663347244,-3.588460922241211,,,
IVISYS,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),57.91666793823242,-175.625,,,157.37265014648438,-0.2418999969959259,1.0764694213867188,-0.3259860873222351,-156.6666717529297,-0.2441028654575348,-0.2907966077327728,-0.3259860873222351,0.21075019240379333,-134.1666717529297,5.02,-1.2999999999999994,-0.2589641434262947
IVISYS,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),75.89183044433594,-196.02992248535156,,,234.874755859375,-0.1460999995470047,1.3851087093353271,-0.44142699241638184,-100.8630599975586,-0.15903396904468536,-0.17566891014575958,-0.34141698479652405,-0.44142699241638184,-84.29228973388672,5.66,-0.6400000000000006,-0.11307420494699656
IVISYS,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),90.52034759521484,-128.33590698242188,,,84.50570678710938,-0.05590000003576279,0.9226166605949402,-0.248884379863739,-30.963420867919922,-0.06044624745845795,-0.06095334514975548,-0.2526369094848633,-0.248884379863739,-28.438949584960938,5.88,-0.21999999999999975,-0.037414965986394516
IVISYS,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),-27.8125,-9109.375,,,-82.51366424560547,-0.2700999975204468,1.2061495780944824,-0.36337608098983765,-9271.875,-0.36935141682624817,-0.36935141682624817,-0.36287811398506165,0.8070459365844727,-7087.5,6.12,-0.2400000000000002,-0.03921568627450984
IVISYS,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),93.83377838134766,50.93833923339844,,,1392,-0.1420000046491623,0.31674322485923767,0.0484941303730011,-182.70777893066406,-0.17330271005630493,-0.17394079267978668,0.0484941303730011,-0.2039305716753006,-149.19570922851562,5.6,0.5200000000000005,0.09285714285714294
IVISYS,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),97.49518585205078,-209.24855041503906,,,210.7784423828125,-0.2152000069618225,0.4474221467971802,-0.13859111070632935,-405.9730224609375,-0.267611026763916,-0.2688871920108795,-0.13859111070632935,0.15952016413211823,-325.04815673828125,5.9,-0.3000000000000007,-0.05084745762711876
IVISYS,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),97.43345642089844,-264.44866943359375,,,,-0.1404999941587448,0.6614344120025635,-0.35502806305885315,-125.19011688232422,-0.16743236780166626,-0.168070450425148,-0.35502806305885315,-0.33537518978118896,-104.65779113769531,6.2,-0.2999999999999998,-0.04838709677419352
IVISYS,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),12.568305969238281,-1639.8907470703125,,,-68.17391204833984,-0.25850000977516174,0.802833080291748,-0.3829759955406189,-1755.7376708984375,-0.41003063321113586,-0.41003063321113586,-0.3829759955406189,0.38361409306526184,-1563.9344482421875,7.15,-0.9500000000000002,-0.1328671328671329
IVISYS,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),30,-2124,,,,-0.3098999857902527,1.7543885707855225,-0.15535400807857513,-5598,-0.409449964761734,-0.409449964761734,-0.15535400807857513,-0.15535400807857513,-4314,8.1,-0.9499999999999993,-0.11728395061728387
IVSO,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),58.09641647338867,-38.566131591796875,-35.87786102294922,-18.881118774414062,7.152318000793457,0.19040000438690186,6.272393226623535,-0.8390403389930725,14.338689804077148,0.26305046677589417,0.26305046677589417,-0.7075150609016418,-0.8390403389930725,10.38318920135498,59.7,-1.9000000000000057,-0.031825795644891214
IVSO,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),59.01814270019531,12.700106620788574,-13.793103218078613,-10.489510536193848,11.282660484313965,0.22669999301433563,6.140868186950684,0.1451290249824524,13.660618782043457,0.31520703434944153,0.2902626097202301,0.26985350251197815,-0.4558029770851135,10.672358512878418,66.9,-7.200000000000003,-0.10762331838565026
IVSO,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),59.50118637084961,48.93111801147461,-39.20705032348633,-18.5022029876709,-4.209328651428223,0.31290000677108765,6.376706600189209,0.8481110334396362,21.97149658203125,0.44219693541526794,0.41952016949653625,0.9342827200889587,0.8481110334396362,16.389549255371094,63.6,3.3000000000000043,0.051886792452830253
IVSO,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),60.203216552734375,11.60033893585205,-8.3978853225708,61.376129150390625,45.28053665161133,0.3400999903678894,5.932706356048584,0.22598612308502197,23.116003036499023,0.6460007429122925,0.6231738328933716,0.31272825598716736,0.22370342910289764,12.616426467895508,75.5,-11.899999999999999,-0.15761589403973508
IVSO,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),56.29138946533203,-30.19867515563965,-56.12860107421875,-48.397804260253906,-11.7887601852417,0.2962999939918518,5.446493625640869,-0.6071950197219849,18.940397262573242,0.34925127029418945,0.32642439007759094,-0.5204528570175171,-0.6071950197219849,17.350994110107422,81,-5.5,-0.06790123456790123
IVSO,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),48.099761962890625,-5.5819478034973145,-47.77832794189453,-35.67830276489258,0.6587048172950745,0.2630999982357025,5.217710018157959,-0.20156210660934448,16.983373641967773,0.35273367166519165,0.3275384306907654,-0.10765248537063599,-0.6207196712493896,13.776721954345703,77.75,3.25,0.04180064308681672
IVSO,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),54.83504104614258,28.100112915039062,-3.0660176277160645,-3.469977855682373,10.574382781982422,0.5224000215530396,5.334990501403809,0.4925314784049988,25.824800491333008,0.5523717403411865,0.522451639175415,0.5684825778007507,0.4925314784049988,25.824800491333008,75.5,2.25,0.029801324503311258
IVSO,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),49.73613357543945,57.727176666259766,354.3575439453125,317.9100646972656,68.90232849121094,0.37279999256134033,4.897080421447754,0.9793366193771362,20.810420989990234,0.4813351631164551,0.39543256163597107,1.096912145614624,1.0521960258483887,20.00959587097168,67.75,7.75,0.11439114391143912
IVSO,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),52.72461700439453,-2.2221055030822754,14.410513877868652,115.03841400146484,52.00326919555664,0.697700023651123,4.493662357330322,-0.08196797966957092,32.37761306762695,0.6800854206085205,0.6504858732223511,-0.04464344307780266,-0.08196797966957092,34.88725280761719,64.5,3.25,0.050387596899224806
JAYS,2018,3,Sat Mar 03 2018 00:00:00 GMT+0100 (GMT+01:00),14.217183113098145,-1.1774966716766357,,,-36.14591979980469,-0.009600000455975533,0.3764816224575043,-0.021864326670765877,-50.83587646484375,-0.10024777054786682,-0.1170896664261818,-0.002712114015594125,-0.09073863178491592,-51.22837448120117,1.795,0.605,0.3370473537604457
JAYS,2018,2,Fri Dec 01 2017 00:00:00 GMT+0100 (GMT+01:00),19.236000061035156,-16.436182022094727,,,-10.708501815795898,-0.14339999854564667,0.6422350406646729,-0.08919931203126907,-63.296302795410156,-0.20330710709095,-0.23494762182235718,-0.061008963733911514,-0.00929860770702362,-62.62752151489258,3,-1.205,-0.40166666666666667
JAYS,2018,1,Thu Aug 31 2017 00:00:00 GMT+0200 (GMT+02:00),44.640865325927734,-60.21659469604492,,,-29.22677993774414,-0.3871000111103058,1.1364182233810425,-0.2721809446811676,-111.89679718017578,-0.3426026999950409,-0.3838505148887634,-0.20656687021255493,-0.0007102272938936949,-112.85236358642578,1.81,1.19,0.6574585635359116
JAYS,2017,4,Tue May 30 2017 00:00:00 GMT+0200 (GMT+02:00),-19.17856788635254,-4.260592460632324,,,-39.48721694946289,-0.47999998927116394,1.012128472328186,-0.05840253457427025,-103.45804595947266,-0.43678978085517883,-0.47891172766685486,-0.01972246542572975,0.0279720276594162,-103.69408416748047,1.19,0.6200000000000001,0.5210084033613447
JAYS,2017,3,Fri Mar 03 2017 00:00:00 GMT+0100 (GMT+01:00),28.543581008911133,-4.325628757476807,,,12.924528121948242,-0.2037000060081482,1.492078185081482,-0.052174389362335205,-56.678733825683594,-0.29769450426101685,-0.33358827233314514,-0.025458915159106255,0.020541958510875702,-34.614315032958984,1.24,-0.050000000000000044,-0.040322580645161324
JAYS,2017,2,Thu Dec 01 2016 00:00:00 GMT+0100 (GMT+01:00),27.7327938079834,-5.556680202484131,,,-31.17380714416504,-0.2612999975681305,1.6958588361740112,-0.11538461595773697,-23.896760940551758,-0.08910620957612991,-0.12898820638656616,-0.029993444681167603,-0.06370192021131516,-48.421051025390625,1.07,0.16999999999999993,0.15887850467289713
JAYS,2017,1,Wed Aug 31 2016 00:00:00 GMT+0200 (GMT+02:00),30.308835983276367,-48.43327331542969,,,-22.14129066467285,-0.25679999589920044,1.9571678638458252,-0.25611889362335205,-52.40081024169922,-0.21416084468364716,-0.25398820638656616,-0.2347574234008789,-0.11767919361591339,-52.9869270324707,1.49,-0.41999999999999993,-0.28187919463087246
JAYS,2016,4,Mon May 30 2016 00:00:00 GMT+0200 (GMT+02:00),27.817455291748047,-20.5399227142334,,,65.70413970947266,-0.260699987411499,2.2140514850616455,-0.12833259999752045,-34.18083190917969,-0.22175480425357819,-0.2614729106426239,-0.1571241319179535,-0.1282779723405838,-34.08084487915039,1.93,-0.43999999999999995,-0.22797927461139894
JAYS,2016,3,Wed Mar 02 2016 00:00:00 GMT+0100 (GMT+01:00),37.945491790771484,28.742137908935547,,,-5.777777671813965,-0.22349999845027924,2.474759578704834,0.0690559446811676,-42.67295455932617,-0.19427447021007538,-0.2224103957414627,0.14980332553386688,0.06900130957365036,-42.89308166503906,2.12,-0.19000000000000017,-0.08962264150943404
JDT,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),-36.995513916015625,-145.5157012939453,,,,-0.28049999475479126,2.809999465942383,-0.30075603723526,-227.93722534179688,-0.23006457090377808,-0.2805032730102539,-0.1790740042924881,-0.30075603723526,-227.93722534179688,8.699,-4.528,-0.5205195999540176
JETTY,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),-65.32257843017578,-1134.6773681640625,,,,-0.30720001459121704,0.0629468485713005,-0.43736401200294495,-789.51611328125,-0.2942182123661041,-0.3043207824230194,-0.43736401200294495,-0.4372085928916931,-797.1774291992188,,3.59,Infinity
JLT,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),46.93877410888672,-6.997084617614746,33.33333206176758,29.41176414489746,15.10067081451416,0.12449999898672104,1.7715036869049072,-0.08303923904895782,12.827988624572754,0.17299841344356537,0.15223859250545502,-0.08303923904895782,-0.06573939323425293,10.495626449584961,3.95,-0.08000000000000007,-0.020253164556962043
JLT,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),48.01324462890625,39.07284927368164,-7.692307472229004,-15,7.092198371887207,0.04149999842047691,1.5812054872512817,0.4013563096523285,5.629138946533203,0.07957927137613297,0.05881945788860321,0.408276230096817,0.31139713525772095,3.9735100269317627,4.1,-0.14999999999999947,-0.03658536585365841
JLT,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),44.09938049316406,0.3105590045452118,26.3157901763916,23.076923370361328,16.245487213134766,0.08299999684095383,1.6884645223617554,0.006919936276972294,9.937888145446777,0.13147878646850586,0.1107189804315567,0.003459968138486147,0.006919936276972294,7.453416347503662,4.26,-0.16000000000000014,-0.037558685446009425
JLT,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),42.96296310424805,28.518518447875977,-71.0526351928711,-70.45454406738281,-22.190200805664062,0.03799999877810478,1.619265079498291,0.24219776690006256,4.814815044403076,0.05535949021577835,0.04497958719730377,0.26641756296157837,0.2387378066778183,4.0740742683410645,4.6,-0.33999999999999986,-0.07391304347826085
JLT,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),43.62416076660156,-2.3489933013916016,58.82352828979492,30.769229888916016,4.561403274536133,0.0934000015258789,1.5742855072021484,-0.04843955487012863,11.409396171569824,0.1280188262462616,0.11763891577720642,-0.024219777435064316,-0.04497958719730377,9.060402870178223,5.35,-0.75,-0.14018691588785048
JLT,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),44.32624053955078,-9.219858169555664,-63.88888931274414,-44.44444274902344,-28.06122398376465,0.04490000009536743,1.47740638256073,-0.10379904508590698,7.092198371887207,0.07957927137613297,0.06919936090707779,-0.08995917439460754,-0.24911770224571228,4.609929084777832,4.63,0.7199999999999998,0.15550755939524832
JLT,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),44.765342712402344,4.332129955291748,18.75,8.333333015441895,13.061224937438965,0.065700002014637,1.5812054872512817,0.013839872553944588,9.386281967163086,0.10033907741308212,0.08995917439460754,0.04151961952447891,0.013839872553944588,6.859205722808838,7.35,-2.7199999999999998,-0.37006802721088433
JLT,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),46.68587875366211,1.7291066646575928,1800,450,62.910797119140625,0.1273999959230423,1.5661959648132324,0.025084223598241806,12.680115699768066,0.1648627370595932,0.15769478678703308,0.021503834053874016,0.028668195009231567,10.951008796691895,5.8,1.5499999999999998,0.2672413793103448
JLT,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),43.50877380371094,7.017543792724609,,,77.01863098144531,0.06300000101327896,1.4878301620483398,0.10388839244842529,9.122806549072266,0.1075986921787262,0.09646779298782349,0.07420599460601807,0.10388839244842529,5.964912414550781,5.2,0.5999999999999996,0.11538461538461531
JM,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),16.440500259399414,-6.106472015380859,-32.21476364135742,-29.38144302368164,-5.662235260009766,4.329599857330322,93.36158752441406,-3.3077495098114014,10.725469589233398,5.88521671295166,5.88521671295166,-3.3507072925567627,-3.150237798690796,7.907098293304443,167.5,15,0.08955223880597014
JM,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),19.418182373046875,-4.9454545974731445,-22.903884887695312,-21.61741828918457,-8.21094799041748,5.404399871826172,90.07007598876953,-2.9521775245666504,12.218181610107422,7.222803592681885,7.222803592681885,-2.923515558242798,-7.0508317947387695,9.13939380645752,162.3,5.199999999999989,0.03203943314849038
JM,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),19.46225929260254,-0.44400590658187866,-43.96067428588867,-9.278350830078125,-2.477748394012451,5.716300010681152,95.4727783203125,-0.27220630645751953,13.024173736572266,7.564469814300537,7.564469814300537,-0.2578796446323395,-0.2578796446323395,9.842131614685059,171.1,-8.799999999999983,-0.051431911163062435
JM,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),18.998836517333984,-2.7473807334899902,14.70588207244873,-5.862646579742432,0.023288309574127197,7.77839994430542,87.2056884765625,-1.7079781293869019,13.084982872009277,7.932922840118408,7.932922840118408,-1.6656315326690674,0.197617307305336,12.712456703186035,177.6,-6.5,-0.0365990990990991
JM,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),19.81782341003418,20.605613708496094,16.10389518737793,14.117647171020508,10.953291893005371,6.293099880218506,77.55199432373047,11.764374732971191,14.327917098999023,8.190031051635742,8.190031051635742,11.778447151184082,4.89713191986084,11.00443172454834,220.8,-43.20000000000002,-0.19565217391304354
JM,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),20.271472930908203,6.519804000854492,53.77358627319336,52.731590270996094,16.24418067932129,6.897799968719482,73.1631851196289,4.080254554748535,14.307966232299805,9.04690933227539,9.04690933227539,4.122463703155518,-5.726426124572754,10.88117504119873,283.4,-62.599999999999966,-0.2208892025405786
JM,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),19.918210983276367,24.079864501953125,138.12709045410156,44.416873931884766,19.79827117919922,10,77.61235809326172,18.370786666870117,14.000480651855469,8.17415714263916,8.17415714263916,14.058988571166992,15.435393333435059,17.127737045288086,311.8,-28.400000000000034,-0.09108402822322012
JM,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),19.771774291992188,8.570097923278809,53.54838562011719,45.25547409057617,14.690171241760254,6.706900119781494,68.26517486572266,5.060254096984863,13.903120994567871,8.231531143188477,8.231531143188477,5.074042320251465,4.715550422668457,11.085235595703125,264,47.80000000000001,0.18106060606060612
JM,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),18.38295555114746,2.7861239910125732,55.24193572998047,39.344261169433594,7.360703945159912,5.2530999183654785,61.769161224365234,1.3644611835479736,13.930620193481445,6.958752155303955,6.958752155303955,1.391750454902649,-1.4599735736846924,10.516252517700195,260.1,3.8999999999999773,0.014994232987312483
JOJK,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),18.38446807861328,,,,47.160491943359375,0.01360000018030405,0.3590894937515259,,3.1399807929992676,0.028923463076353073,0.013678604736924171,,,3.1399807929992676,3.2,-0.40000000000000036,-0.1250000000000001
JOJK,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),16.139631271362305,,,,38.82554244995117,-0.011599999852478504,0.34541088342666626,,-2.197125196456909,0.004594340454787016,-0.011172601021826267,,,-2.2997946739196777,3.32,-0.11999999999999966,-0.03614457831325291
JOJK,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),14.53720474243164,,,,76.99967956542969,0.0052999998442828655,0.357105553150177,,1.0889291763305664,0.02119661681354046,0.006265009753406048,,,0.9255898594856262,3.52,-0.20000000000000018,-0.05681818181818187
JOJK,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),16.810096740722656,,,,27.195329666137695,0.0071000000461936,0.3517802953720093,,1.969783902168274,0.02840137854218483,0.010754933580756187,,,1.3004398345947266,3.5,0.020000000000000018,0.0057142857142857195
JOJK,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),13.368606567382812,,,,42.3907585144043,-0.0003000000142492354,0.34478437900543213,,-0.17636683583259583,0.007204761262983084,-0.0005220841849222779,,,-0.10582010447978973,2.91,0.5899999999999999,0.20274914089347074
JOJK,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),18.329532623291016,,,,64.15535736083984,0.003800000064074993,0.3495875597000122,,1.054732084274292,0.010441683232784271,0.0038634228985756636,,,1.054732084274292,3.05,-0.13999999999999968,-0.045901639344262196
JOJK,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),14.648249626159668,,,,122.99427032470703,-0.010099999606609344,0.34112977981567383,,-2.858978509902954,-0.0036545891780406237,-0.009293098002672195,,,-3.1159653663635254,2.95,0.09999999999999964,0.03389830508474564
JOJK,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),12.478715896606445,,,,86.35539245605469,-0.02590000070631504,0.3513626456260681,,-6.081245422363281,-0.016706693917512894,-0.026104208081960678,,,-6.056920528411865,2.66,0.29000000000000004,0.10902255639097745
JOJK,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),12.00401782989502,,,,-5.7737812995910645,-0.024000000208616257,0.3773624300956726,,-11.551983833312988,-0.014827189967036247,-0.024015871807932854,,,-11.551983833312988,3.15,-0.48999999999999977,-0.15555555555555547
JOSA,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),,,,,170.24794006347656,-0.057999998331069946,0.4801202714443207,,-332.92559814453125,-0.04861638322472572,-0.04861638322472572,,,-397.85931396484375,2.76,0.6700000000000004,0.24275362318840596
JOSA,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),,,,,1171.31787109375,-0.060499999672174454,0.5635987520217896,,-210.4268341064453,-0.05137021839618683,-0.05137021839618683,,,-248.23170471191406,3.07,-0.31000000000000005,-0.10097719869706842
JOSA,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),,,,,379.919677734375,-0.06069999933242798,0.6286786198616028,,-325.9414367675781,-0.05797942727804184,-0.05797942727804184,,,-341.67364501953125,2.94,0.1299999999999999,0.0442176870748299
JOSA,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),,,,,-42.105262756347656,-0.07779999822378159,0.6737521886825562,,-974.3636474609375,-0.07977195084095001,-0.07977195084095001,,,-950.727294921875,3.52,-0.5800000000000001,-0.1647727272727273
JOSA,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),,,,,148.63014221191406,-0.04410000145435333,0.7117700576782227,,-809.641845703125,-0.04374879226088524,-0.04374879226088524,,,-817.0798950195312,4.01,-0.48999999999999977,-0.12219451371571068
JOSA,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),,,,,-38.27751159667969,-0.04470000043511391,0.7638845443725586,,-2840.31005859375,-0.05454085394740105,-0.05454085394740105,,,-2866.666748046875,2.15,1.8599999999999999,0.8651162790697674
JOSA,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),,,,,48.21428680419922,-0.066600002348423,0.6315706372261047,,-1498.795166015625,-0.06565336883068085,-0.06565336883068085,,,-1522.489990234375,2.45,-0.30000000000000027,-0.12244897959183683
JOSA,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),,,,,49.606300354003906,-0.08129999786615372,0.6801949143409729,,-521.8947143554688,-0.0872211679816246,-0.0872211679816246,,,-486.52630615234375,3.37,-0.9199999999999999,-0.27299703264094954
JOSA,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),,,,,-84.33476257324219,-0.06459999829530716,0.7763879895210266,,-2519.863037109375,-0.0647209882736206,-0.0647209882736206,,,-2518.4931640625,3.8,-0.4299999999999997,-0.11315789473684204
KABE B,2018,3,Tue Oct 30 2018 00:00:00 GMT+0100 (GMT+01:00),16.721311569213867,-5.245901584625244,25.80645179748535,23.076923370361328,28.69198226928711,4.3333001136779785,109.33333587646484,-9.44444465637207,7.868852615356445,5.888888835906982,5.333333492279053,-3.555555582046509,-9.55555534362793,6.393442630767822,158,-21,-0.13291139240506328
KABE B,2018,2,Mon Jul 30 2018 00:00:00 GMT+0200 (GMT+02:00),13.396004676818848,15.98119831085205,5.199999809265137,-1.5151515007019043,18.523677825927734,5.844399929046631,105,14.777777671813965,7.638072967529297,7.777777671813965,7.222222328186035,15.11111068725586,9.333333015441895,6.180963516235352,164,-6,-0.036585365853658534
KABE B,2018,1,Tue May 01 2018 00:00:00 GMT+0200 (GMT+02:00),14.431239128112793,-23.259761810302734,-4.5714287757873535,-4.34782600402832,10.506567001342773,3.7111001014709473,104.66666412353516,-16,7.4702887535095215,5.44444465637207,4.888888835906982,-15.222222328186035,-16,5.670628070831299,182,-18,-0.0989010989010989
KABE B,2017,4,Wed Jan 31 2018 00:00:00 GMT+0100 (GMT+01:00),12.074830055236816,11.904762268066406,-9.844559669494629,4.34782600402832,15.068492889404297,1.9333000183105469,100.77777862548828,0.1111111119389534,4.081632614135742,3.222222328186035,2.6666667461395264,7.777777671813965,0.1111111119389534,2.959183692932129,195,-13,-0.06666666666666667
KABE B,2017,3,Mon Oct 30 2017 00:00:00 GMT+0100 (GMT+01:00),17.299577713012695,1.6877636909484863,-13.88888931274414,-17.021276473999023,0.6369426846504211,3.4444000720977783,98.33333587646484,-0.3333333432674408,8.227848052978516,4.777777671813965,4.333333492279053,0.8888888955116272,-0.3333333432674408,6.540084362030029,194,1,0.005154639175257732
KABE B,2017,2,Sun Jul 30 2017 00:00:00 GMT+0200 (GMT+02:00),15.459609985351562,17.96657371520996,,24.528301239013672,21.901527404785156,5.555500030517578,95.11111450195312,11.88888931274414,9.192200660705566,7.666666507720947,7.333333492279053,14.333333015441895,6.888888835906982,6.9637885093688965,211,-17,-0.08056872037914692
KABE B,2017,1,Mon May 01 2017 00:00:00 GMT+0200 (GMT+02:00),14.446529388427734,-8.06754207611084,25,24.324323654174805,12.447257041931152,3.8887999057769775,94.55555725097656,-5.55555534362793,8.630393981933594,5.44444465637207,5.111111164093018,-4.777777671813965,-5.55555534362793,6.566604137420654,213.5,-2.5,-0.0117096018735363
KABE B,2016,4,Tue Jan 31 2017 00:00:00 GMT+0100 (GMT+01:00),12.133072853088379,-2.7397260665893555,7.222222328186035,27.77777862548828,31.0256404876709,2.144399881362915,90.88888549804688,-2.1111111640930176,4.500978469848633,2.8888888359069824,2.555555582046509,-1.5555555820465088,-2.1111111640930176,3.7769079208374023,192,21.5,0.11197916666666667
KABE B,2016,3,Sun Oct 30 2016 00:00:00 GMT+0200 (GMT+02:00),20.594480514526367,14.43736743927002,63.6363639831543,80.76923370361328,8.027523040771484,4,88.77777862548828,7.222222328186035,9.978768348693848,5.55555534362793,5.222222328186035,7.55555534362793,7.222222328186035,7.643311977386475,192.5,-0.5,-0.0025974025974025974
KAHL,2019,1,Sun Dec 30 2018 00:00:00 GMT+0100 (GMT+01:00),63.31658172607422,4.522613048553467,-46.05263137817383,-42.22222137451172,2.4892704486846924,0.5336999893188477,21.84326934814453,0.02603488601744175,4.355108737945557,1.1715699434280396,0.6769070625305176,0.7029419541358948,0.299401193857193,3.433835744857788,,17.008,Infinity
KAHL,2018,4,Mon Oct 01 2018 00:00:00 GMT+0200 (GMT+02:00),59.20840072631836,-3.9579968452453613,-65.49295806884766,-52.173912048339844,-0.8012820482254028,0.6377999782562256,21.439729690551758,-1.2106221914291382,5.331179141998291,1.3928664922714233,0.8591512441635132,-0.6378547549247742,-0.1952616572380066,3.9579968452453613,33.525,-33.525,-1
KAHL,2018,3,Sun Jul 01 2018 00:00:00 GMT+0200 (GMT+02:00),64.49275207519531,23.510467529296875,16.04938316345215,0.8333333134651184,1.9704433679580688,1.2236000299453735,20.958084106445312,3.332465410232544,9.742350578308105,2.1348607540130615,1.575110673904419,3.801093578338623,0.208279088139534,7.5684380531311035,33,0.5249999999999986,0.015909090909090866
KAHL,2018,2,Wed Mar 28 2018 00:00:00 GMT+0200 (GMT+02:00),58.7443962097168,-7.802690505981445,-85.29412078857422,-89.13043212890625,-6.223717212677002,0.06499999761581421,19.50012969970703,-1.575110673904419,0.44843047857284546,0.5206977128982544,0.0650872141122818,-1.1325175762176514,-3.4756574630737305,0.44843047857284546,26.38,6.620000000000001,0.2509476876421532
KAHL,2018,1,Sat Dec 30 2017 00:00:00 GMT+0100 (GMT+01:00),64.63519287109375,11.84549331665039,-28.971961975097656,-37.5,-7.613005638122559,0.989300012588501,27.7922420501709,1.0413954257965088,7.7253217697143555,1.5881280899047852,1.1715699434280396,1.7964072227478027,0.8200989365577698,6.5236053466796875,,26.38,Infinity
KAHL,2017,4,Sun Oct 01 2017 00:00:00 GMT+0200 (GMT+02:00),60.65705108642578,4.887820720672607,140.67796325683594,39.39393997192383,,1.8483999967575073,26.581619262695312,0.3514709770679474,11.057692527770996,2.1999478340148926,1.7964072227478027,0.7940640449523926,0.4295756220817566,11.378205299377441,52.5,-52.5,-1
