date,high,low,close,open
776383200000,289.837,286.542,286.974,0
776469600000,287.43,282.525,283.688,0
776556000000,286.567,275.415,278.199,0
776642400000,278.2,268.557,272.51,0
776901600000,273.202,269.157,269.359,0
776988000000,271.375,267.938,269.695,0
777074400000,272.382,269.342,271.032,0
777160800000,273.585,268.395,272.905,0
777247200000,275.79,272.407,274.13,0
777506400000,279.037,272.862,273.364,0
777592800000,273.477,270.625,271.826,0
777679200000,278.642,270.912,278.2,0
777765600000,281.17,277.682,278.943,0
777852000000,283.377,278.04,283.282,0
778111200000,285.652,283.282,284.562,0
778197600000,284.562,280.522,281.976,0
778284000000,282.71,279.712,282.462,0
778370400000,285.345,281.845,284,0
778456800000,286.585,283.167,286.344,0
778716000000,286.345,278.77,279.471,0
778802400000,280.08,276.35,278.34,0
778888800000,280.252,278.305,280.139,0
778975200000,281.645,278.915,280.543,0
779061600000,282.93,278.76,279.105,0
779320800000,282.39,277.995,281.65,0
779407200000,283.105,280.105,282.772,0
779493600000,284.84,281.7,282.473,0
779580000000,285.035,282.462,284.582,0
779666400000,286.477,281.637,282.063,0
779925600000,282.065,277.995,280.744,0
780012000000,282.862,277.4,278.636,0
780098400000,278.635,275.54,275.951,0
780184800000,276.545,273.285,275.534,0
780271200000,278.702,275.125,278.675,0
780534000000,279.925,275.402,276.56,0
780620400000,277.105,274.787,276.865,0
780706800000,279.392,276.865,278.518,0
780793200000,278.517,273.747,274.402,0
780879600000,274.835,271.352,273.5,0
781138800000,273.902,270.485,271.79,0
781225200000,273.465,271.79,272.286,0
781311600000,272.287,266.902,267.64,0
781398000000,269.367,266.432,267.993,0
781484400000,268.152,264.98,266.735,0
781743600000,270.857,266.735,270.426,0
781830000000,275.847,270.425,275.56,0
781916400000,279.022,275.56,277.181,0
782002800000,283.807,277.14,283.194,0
782089200000,284.702,281.917,283.92,0
782348400000,287.257,283.837,285.645,0
782434800000,287.225,284.012,284.46,0
782521200000,284.46,282.35,284.237,0
782607600000,287.562,284.152,285.036,0
782694000000,285.035,280.93,283.483,0
782953200000,285.792,282.795,283.503,0
783039600000,283.502,278.982,281.601,0
783126000000,283.985,281.6,282.935,0
783212400000,285.657,282.935,284.792,0
783298800000,286.075,284.115,285.744,0
783558000000,289.3,285.745,288.963,0
783644400000,289.865,287.432,287.761,0
783730800000,287.762,285.205,285.337,0
783817200000,285.337,279.782,280.032,0
783903600000,280.917,278.972,279.541,0
784162800000,279.542,273.69,276.815,0
784249200000,280.425,276.815,280.426,0
784335600000,284.677,280.425,284.102,0
784422000000,284.202,282.525,284.132,0
784508400000,286.37,283.997,284.693,0
784767600000,293.405,284.692,292.137,0
784854000000,294.872,291.265,294.1,0
784940400000,298.15,294.09,296.094,0
785026800000,297.822,290.952,292.985,0
785113200000,295.3,291.4,293.916,0
785372400000,296.575,293.75,296.329,0
785458800000,296.25,291.05,291.592,0
785545200000,291.45,284.525,286.919,0
785631600000,292.05,287.15,291.678,0
785718000000,291.697,289.33,290.652,0
785977200000,292.725,290.775,292.389,0
786063600000,293.725,291.425,292.51,0
786150000000,293.827,291.655,293.773,0
786236400000,294.465,291.695,291.95,0
786322800000,291.95,288.012,289.505,0
786582000000,292.375,289.342,292.374,0
786668400000,292.375,286.505,287.465,0
786754800000,288.337,284.162,284.707,0
786841200000,286.1,284.045,286.042,0
786927600000,286.042,282.85,283.612,0
787186800000,283.81,281.015,282.361,0
787273200000,285.33,282.282,285.188,0
787359600000,285.26,283.322,284.181,0
787446000000,287.5,284.182,285.432,0
787532400000,286.447,284.492,285.333,0
787791600000,286.992,283.767,283.952,0
787878000000,284.292,282.622,284.293,0
787964400000,284.405,283.027,283.818,0
788050800000,286.542,283.817,285.946,0
788137200000,285.947,284.555,285.087,0
788482800000,287.077,285.087,286.005,0
788569200000,287.09,283.362,283.498,0
788655600000,283.497,281.37,282.422,0
788742000000,285.015,282.422,284.398,0
789001200000,287.27,284.397,287.127,0
789087600000,291.035,287.127,288.599,0
789174000000,291.815,288.6,290.646,0
789260400000,291.767,289.972,291.508,0
789606000000,293.12,290.552,291.814,0
789692400000,292.342,290.002,292.134,0
789778800000,293.742,291.6,293.322,0
789865200000,294.93,288.692,289.792,0
789951600000,291.812,287.955,291.273,0
790210800000,294.915,291.272,293.849,0
790297200000,295.82,292.492,292.763,0
790383600000,293.425,291.992,292.974,0
790470000000,293.467,291.4,291.432,0
790556400000,291.432,289.352,290.075,0
790815600000,291.195,285.052,285.719,0
790902000000,289.585,285.72,289.368,0
790988400000,290.877,287.452,287.997,0
791074800000,290.135,287.997,289.303,0
791161200000,290.545,288.797,290.206,0
791420400000,290.7,288.545,288.683,0
791506800000,288.702,287.005,287.987,0
791593200000,292.2,287.987,292.012,0
791679600000,292.697,291.362,291.688,0
791766000000,294.167,291.688,293.954,0
792025200000,297.272,293.955,296.782,0
792111600000,298.252,295.71,295.969,0
792198000000,295.97,293.13,293.62,0
792284400000,298.58,292.935,298.232,0
792370800000,298.782,296.822,297.897,0
792630000000,298.41,295.817,296.717,0
792716400000,299.212,296.717,298.84,0
792802800000,299.847,297.475,298.013,0
792889200000,298.547,294.48,295.104,0
792975600000,295.105,291.647,292.177,0
793234800000,293.26,291.1,292.734,0
793321200000,293.897,292.395,293.698,0
793407600000,294.135,291.742,291.81,0
793494000000,291.81,289.392,290.537,0
793580400000,292.262,290.34,291.146,0
793839600000,291.145,287.95,289.185,0
793926000000,290.125,286.352,288.006,0
794012400000,290.657,288.007,290.072,0
794098800000,290.122,286.285,286.331,0
794185200000,286.33,281.885,283.254,0
794444400000,283.255,276.59,277.078,0
794530800000,279.137,273.99,274.783,0
794617200000,277.427,270.045,276.911,0
794703600000,280.197,272.997,273.161,0
794790000000,279.345,273.16,278.827,0
795049200000,281.312,278.165,278.893,0
795135600000,283.977,278.775,283.869,0
795222000000,286.097,283.56,283.911,0
795308400000,284.96,280.54,282.865,0
795394800000,284.467,281.087,282.339,0
795654000000,284.565,281.25,284.564,0
795740400000,286.59,283.822,284,0
795826800000,284,280.367,281.834,0
795913200000,281.835,278.465,279.045,0
795999600000,282.72,278.94,282.479,0
796255200000,284.51,282.477,283.116,0
796341600000,283.515,279.775,282.377,0
796428000000,282.377,278.43,279.022,0
796514400000,286.842,277.485,285.396,0
796600800000,285.397,282.272,283.257,0
796860000000,284.8,281.337,284.209,0
796946400000,290.452,284.21,290.245,0
797032800000,290.62,288.215,289.907,0
797119200000,295.037,287.88,292.64,0
797205600000,294.045,292.44,293.223,0
797464800000,294.79,292.98,293.634,0
797551200000,293.71,292.195,292.86,0
797637600000,296.237,291.37,295.071,0
797724000000,295.312,294.285,294.904,0
798156000000,294.905,292.435,293.148,0
798242400000,293.82,291.972,293.257,0
798328800000,295.817,292.505,293.317,0
798415200000,295.427,293.317,295.021,0
798674400000,297.94,294.907,297.168,0
798760800000,300.77,297.167,299.851,0
798847200000,301.822,298.117,300.495,0
798933600000,303.6,300.495,301.747,0
799020000000,304.95,301.6,304.775,0
799365600000,307.93,304.775,306.265,0
799452000000,307.005,303.645,306.537,0
799538400000,310.78,306.537,308.215,0
799624800000,308.39,304.72,304.977,0
799884000000,305.745,303.347,303.836,0
799970400000,305.595,303.255,305.041,0
800056800000,305.472,303.647,303.916,0
800143200000,307.19,303.907,305.531,0
800229600000,308.112,305.46,307.54,0
800488800000,310.272,306.99,309.822,0
800575200000,314.48,309.822,312.451,0
800661600000,312.452,307.982,309.085,0
800748000000,309.105,307,307.355,0
800834400000,307.355,303.32,304.499,0
801093600000,308.542,304.5,308.446,0
801180000000,312.902,308.445,312.371,0
801266400000,313.692,312.132,312.959,0
801439200000,313.332,309.305,310.423,0
801698400000,310.422,307.102,308.528,0
801784800000,311.542,308.527,311.248,0
801871200000,312.775,309.01,310.516,0
801957600000,316.445,310.517,316.318,0
802044000000,318.455,314.855,316.626,0
802389600000,318.212,313.807,315.304,0
802476000000,315.305,313.067,314.402,0
802562400000,315.617,313.305,314.66,0
802648800000,315.05,312.797,315.014,0
802908000000,315.5,312.695,315.499,0
802994400000,315.5,313.66,314.531,0
803080800000,314.532,310.225,310.894,0
803167200000,311.972,309.34,310.442,0
803253600000,312.967,309.322,312.736,0
803512800000,316.915,312.505,316.894,0
803599200000,318.74,316.76,317.148,0
803685600000,320.982,317.147,319.993,0
803772000000,322.655,318.662,321.972,0
804117600000,321.972,319.67,321.457,0
804204000000,321.792,319.577,320.34,0
804290400000,320.34,317.732,317.736,0
804376800000,322.255,317.735,321.809,0
804463200000,322.79,321.14,322.473,0
804722400000,325.537,321.46,325.432,0
804808800000,328.947,325.432,328.071,0
804895200000,329.94,326.352,329.812,0
804981600000,332.845,329.812,331.092,0
805068000000,337.502,331.092,337.502,0
805327200000,341.1,337.467,341.099,0
805413600000,343.08,338.435,340.36,0
805500000000,343.255,339.15,342.936,0
805586400000,346.04,340.892,341.475,0
805672800000,341.475,337.688,338.105,0
805932000000,342.34,338.105,341.512,0
806018400000,343.132,336.24,336.541,0
806104800000,336.992,333.055,336.889,0
806191200000,337.305,332.37,334.815,0
806277600000,338.447,332.372,333.145,0
806536800000,335.135,331.635,334.514,0
806623200000,338.472,334.515,336.75,0
806709600000,340.595,336.75,339.513,0
806796000000,343.567,337.54,343.127,0
806882400000,344.182,341.252,341.927,0
807141600000,341.927,335.232,336.544,0
807228000000,337.21,332.072,332.386,0
807314400000,339.472,332.24,339.193,0
807400800000,339.192,332.197,333.625,0
807487200000,337.17,333.625,335.758,0
807746400000,336.165,333.855,334.276,0
807832800000,335.04,332.042,332.779,0
807919200000,332.78,328.76,329.008,0
808005600000,334.9,328.982,334.586,0
808092000000,336.16,333.537,335.506,0
808351200000,335.517,331.635,333.903,0
808437600000,339.23,333.902,339.023,0
808524000000,340.127,336.467,338.248,0
808610400000,339.537,333.087,339.409,0
808696800000,343.272,337.688,342.324,0
808956000000,347.032,340.442,346.572,0
809042400000,348.417,345.205,345.588,0
809128800000,348.067,345.082,346.074,0
809215200000,346.77,343.185,344.337,0
809301600000,346.375,343.227,344.717,0
809560800000,346.04,343.7,345.642,0
809647200000,345.757,340.8,341.667,0
809733600000,342.192,339.525,340.306,0
809820000000,341.68,337.695,339.878,0
809906400000,339.892,337.817,339.892,0
810165600000,344.302,339.892,343.817,0
810252000000,349.482,343.817,348.237,0
810338400000,353.102,348.237,352.645,0
810424800000,357.36,352.645,357.18,0
810511200000,360.922,357.18,359.897,0
810770400000,362.55,358.857,362.549,0
810856800000,363.83,358.702,361.649,0
810943200000,365.155,359.557,364.243,0
811029600000,367.205,363.227,364.516,0
811116000000,369.235,364.085,365.649,0
811375200000,365.65,361.935,362.625,0
811461600000,371.162,362.625,369.463,0
811548000000,372.225,364.487,366.353,0
811634400000,367.685,362.875,366.308,0
811720800000,366.882,359.11,360.588,0
811983600000,363.327,358.787,359.575,0
812070000000,362.462,359.575,361.132,0
812156400000,361.132,353.842,356.956,0
812242800000,358.675,354.79,358.274,0
812329200000,365.445,358.272,364.626,0
812588400000,364.852,361.225,362.789,0
812674800000,362.79,359.377,360.637,0
812761200000,362.322,357.562,357.654,0
812847600000,358.28,352.572,353.237,0
812934000000,355.595,351.26,355.531,0
813193200000,355.53,350.155,350.33,0
813279600000,350.33,341.107,343.709,0
813366000000,350.48,343.71,349.102,0
813452400000,355.387,349.102,354.877,0
813538800000,358.552,354.877,356.899,0
813798000000,358.337,354.465,355.689,0
813884400000,357.215,351.947,352.957,0
813970800000,357.83,352.957,356.274,0
814057200000,356.275,350.91,352.041,0
814143600000,352.817,347.725,348.953,0
814402800000,348.952,341.78,343.337,0
814489200000,345.81,340.997,343.737,0
814575600000,343.737,340.43,340.839,0
814662000000,340.84,332.087,336.446,0
814748400000,336.447,328.277,331.442,0
815007600000,339.455,331.442,340.999,0
815094000000,341,336.73,338.895,0
815180400000,338.952,334.302,335.089,0
815266800000,337.147,334.2,334.256,0
815353200000,341.272,334.255,340.48,0
815612400000,343.01,335.815,335.816,0
815698800000,339.292,332.175,337.865,0
815785200000,338.14,335.225,336.2,0
815871600000,339.275,336.12,336.633,0
815958000000,336.688,331.82,333.29,0
816217200000,335.357,332.012,334.422,0
816303600000,334.92,331.777,331.779,0
816390000000,335.93,327.805,334.395,0
816476400000,338.457,334.395,335.96,0
816562800000,336.837,334.427,336.443,0
816822000000,341.907,336.442,341.5,0
816908400000,343.145,339.992,342.064,0
816994800000,342.817,340.332,341.714,0
817081200000,343.612,340.757,342.729,0
817167600000,346.01,342.727,345.216,0
817426800000,346.615,344.337,345.931,0
817513200000,346.505,340.492,340.783,0
817599600000,344.43,340.782,342.293,0
817686000000,344.04,341.747,342.983,0
817772400000,345.447,342.982,344.042,0
818031600000,345.257,340.125,341.715,0
818118000000,344.377,339.885,341.31,0
818204400000,343.025,339.177,342.7,0
818290800000,343.162,340.335,340.842,0
818377200000,340.842,336.662,338.43,0
818636400000,339.965,337.307,338.013,0
818722800000,339.002,337.017,337.453,0
818809200000,337.66,333.562,335.387,0
818895600000,338.597,331.765,332.214,0
818982000000,332.46,327.642,328.893,0
819241200000,330.925,325.07,325.372,0
819327600000,325.372,314.685,318.232,0
819414000000,325.775,318.232,325.019,0
819500400000,330.027,325.02,329.345,0
819586800000,334.947,329.345,334.463,0
820018800000,339.22,334.462,338.924,0
820105200000,342.33,337.22,339.215,0
820191600000,341.077,336.93,337.963,0
820537200000,344.025,337.962,343.072,0
820623600000,349.057,343.072,348.941,0
820710000000,350.34,345.262,347.402,0
820796400000,347.402,343.9,344.759,0
821055600000,344.76,341.362,341.919,0
821142000000,344.317,338.795,338.946,0
821228400000,338.945,324.085,330.428,0
821314800000,332.915,326.825,331.348,0
821401200000,336.327,331.347,333.139,0
821660400000,333.14,328.662,329.036,0
821746800000,332.695,329.035,332.123,0
821833200000,335.322,328.835,330.188,0
821919600000,332.927,328.342,331.563,0
822006000000,334.21,331.477,332.102,0
822265200000,332.627,327.767,328.92,0
822351600000,330.895,327.517,330.578,0
822438000000,334.15,330.577,333.517,0
822524400000,337.327,333.517,335.402,0
822610800000,336.117,330.96,332.388,0
822870000000,333.49,329.717,333.49,0
822956400000,340.42,333.49,340.42,0
823042800000,346.725,340.42,343.823,0
823129200000,347.06,343.482,346.768,0
823215600000,350.42,346.767,350.42,0
823474800000,350.42,345.902,346.538,0
823561200000,349.722,346.537,349.613,0
823647600000,353.005,349.085,352.325,0
823734000000,353.827,349.85,350.682,0
823820400000,357.537,350.682,355.197,0
824079600000,358.55,352.757,357.844,0
824166000000,360.295,356.182,358.391,0
824252400000,358.392,355.425,356.365,0
824338800000,356.365,351.945,354.716,0
824425200000,354.715,350.467,350.468,0
824684400000,350.827,346.152,350.616,0
824770800000,352.35,346.605,346.873,0
824857200000,354.652,345.707,353.595,0
824943600000,364.245,353.595,364.177,0
825030000000,371.23,364.177,370.226,0
825289200000,372.66,366.692,367.987,0
825375600000,372.5,364.47,371.35,0
825462000000,376.777,370.407,374.413,0
825548400000,374.537,366.087,368.952,0
825634800000,373.705,368.952,372.046,0
825894000000,376.02,371.787,375.162,0
825980400000,377.892,370.262,370.701,0
826066800000,372.777,366.727,369.145,0
826153200000,370.615,366.417,368.329,0
826239600000,370.082,354.677,360.902,0
826498800000,363.05,353.217,361.68,0
826585200000,367.805,361.68,365.547,0
826671600000,370.452,364.832,368.099,0
826758000000,371.077,367.24,371.077,0
826844400000,372.475,368.96,369.094,0
827103600000,377.762,369.095,376.904,0
827190000000,383.357,376.902,381.011,0
827276400000,381.01,376.15,379.316,0
827362800000,379.317,374.677,374.971,0
827449200000,378.707,374.97,377.711,0
827708400000,382.312,376.957,380.721,0
827794800000,381.402,376.21,376.494,0
827881200000,381.43,376.495,379.705,0
827967600000,379.705,373.867,376.027,0
828054000000,376.185,373.27,374.117,0
828309600000,374.117,369.335,369.705,0
828396000000,370.235,365.432,368.333,0
828482400000,369.357,365.525,365.693,0
828568800000,365.95,362.912,364.887,0
829000800000,367.6,363.185,365.751,0
829087200000,370.025,365.075,365.367,0
829173600000,369.065,361.78,368.529,0
829260000000,370.65,365.872,366.613,0
829519200000,372.495,366.612,370.726,0
829605600000,372.152,367.49,367.65,0
829692000000,367.682,364.102,367.259,0
829778400000,371.575,365.207,370.12,0
829864800000,375.552,370.12,375.553,0
830124000000,381.895,375.552,381.733,0
830210400000,382.582,379.465,379.975,0
830296800000,379.975,376.075,378.53,0
830383200000,378.53,374.95,377.863,0
830469600000,380.542,377.862,379.325,0
830728800000,379.42,374.652,376.172,0
830815200000,377.577,375.395,376.807,0
830988000000,383.582,376.807,381.086,0
831074400000,381.88,377.352,380.405,0
831333600000,385.987,380.405,384.668,0
831420000000,386.22,381.01,381.009,0
831506400000,381.245,377.422,379.034,0
831592800000,380.947,375.597,378.553,0
831679200000,382.947,377.857,382.357,0
831938400000,382.795,380.452,380.827,0
832024800000,384.755,380.697,383.887,0
832111200000,386.017,383.887,384.171,0
832284000000,387.432,382.68,387.33,0
832543200000,393.3,387.33,392.467,0
832629600000,394.117,389.992,390.13,0
832716000000,390.972,388.547,390.812,0
832802400000,394.897,390.812,392.819,0
832888800000,392.82,388.562,389.745,0
833234400000,391.017,388.88,389.379,0
833320800000,389.38,385.925,386.594,0
833407200000,386.595,380.802,382.667,0
833493600000,386.792,382.667,386.337,0
833752800000,386.945,385.305,386.438,0
833839200000,393.137,386.13,393.138,0
833925600000,396.395,393.137,393.899,0
834012000000,397.557,393.585,396.171,0
834098400000,396.17,386.585,389.417,0
834357600000,395.632,389.417,395.059,0
834444000000,395.06,392.245,394.051,0
834530400000,394.05,387.787,387.849,0
834616800000,387.847,384.735,386.336,0
834703200000,387.457,381.665,384.082,0
834962400000,385.297,382.165,383.388,0
835048800000,384.622,381.63,384.224,0
835135200000,385.39,381.245,384.196,0
835221600000,386.91,383.892,386.198,0
835567200000,388.36,386.02,387.655,0
835653600000,387.655,384.007,384.322,0
835740000000,384.642,381.91,383.466,0
835826400000,383.467,380.837,380.41,0
835912800000,385.402,380.41,384.954,0
836172000000,387.202,383.51,387.202,0
836258400000,390.332,386.762,387.269,0
836344800000,387.42,384.462,385.598,0
836431200000,385.645,382.755,384.259,0
836517600000,385.34,378.34,379.282,0
836776800000,381.427,377.037,379.556,0
836863200000,383.147,379.105,382.162,0
836949600000,382.162,378.597,378.82,0
837036000000,381.12,374.37,374.64,0
837122400000,374.71,370.397,373.174,0
837381600000,375.27,372.895,373.686,0
837468000000,373.685,363.79,366.88,0
837554400000,369.622,364.962,366.838,0
837640800000,370.092,366.137,366.311,0
837727200000,370.252,366.312,368.901,0
837986400000,368.9,362.575,363.179,0
838072800000,363.837,360.99,361.378,0
838159200000,361.377,350.58,352.771,0
838245600000,359.3,352.77,358.127,0
838332000000,360.58,356.42,358.748,0
838591200000,362.627,358.747,360.673,0
838677600000,361.15,357.07,360.868,0
838764000000,365.125,360.867,365.125,0
838850400000,367.512,365.082,366.854,0
838936800000,374.942,366.855,374.941,0
839196000000,377.802,374.29,375.927,0
839282400000,375.927,373.075,373.364,0
839368800000,377.575,373.365,377.437,0
839455200000,381.58,376.525,378.723,0
839541600000,380.382,377.81,379.459,0
839800800000,381.357,378.57,380.106,0
839887200000,383.202,380.105,381.374,0
839973600000,382.517,379.765,382.518,0
840060000000,384.747,381.29,382.675,0
840146400000,384.097,379.645,381.785,0
840405600000,382.46,378.357,379.248,0
840492000000,383.457,378.902,383.004,0
840578400000,386.657,381.78,382.775,0
840664800000,388.082,382.712,388.082,0
840751200000,390.232,384.9,386.985,0
841010400000,387.862,385.537,387.19,0
841096800000,391.065,386.095,390.855,0
841183200000,391.847,388.71,390.961,0
841269600000,391.927,388.972,390.985,0
841356000000,390.985,386.72,388.179,0
841615200000,388.29,386.017,388.18,0
841701600000,388.18,382.025,385.026,0
841788000000,389.005,385.027,387.905,0
841874400000,389.997,387.485,389.892,0
841960800000,392.17,386.47,392.054,0
842220000000,397.157,392.055,395.592,0
842306400000,397.97,393.835,395.592,0
842392800000,395.592,392.407,394.743,0
842479200000,399.712,394.742,397.409,0
842565600000,403.307,397.227,403.306,0
842824800000,405.327,402.452,402.661,0
842911200000,403.42,398.85,399.841,0
842997600000,399.842,396.757,397.07,0
843084000000,399.23,396.307,396.808,0
843170400000,400.44,396.807,398.971,0
843429600000,399.43,393.325,393.956,0
843516000000,399.447,393.955,399.337,0
843602400000,400.3,397.357,399.043,0
843688800000,404.28,399.042,402.664,0
843775200000,405.785,402.665,403.95,0
844034400000,404.58,400.67,404.579,0
844120800000,410.25,404.58,410.075,0
844207200000,413.355,407.485,408.2,0
844293600000,409.875,406.907,409.876,0
844380000000,414.867,409.52,414.391,0
844639200000,418.512,414.39,416.783,0
844725600000,421.392,413.757,421.068,0
844812000000,422.245,416.615,417.161,0
844898400000,419.305,414.782,418.297,0
844984800000,418.297,415.592,417.125,0
845244000000,419.05,416.4,418.283,0
845330400000,423.522,418.282,422.62,0
845416800000,422.897,419.04,419.51,0
845503200000,423.135,418.622,420.972,0
845589600000,426.597,420.972,425.96,0
845848800000,428.107,424.912,426.965,0
845935200000,429.147,425.682,426.119,0
846021600000,426.117,420.287,421.67,0
846108000000,425.052,419.18,421.87,0
846194400000,427.022,419.882,425.08,0
846457200000,429.2,424.712,427.892,0
846543600000,427.892,418.53,418.53,0
846630000000,422.56,413.27,414.341,0
846716400000,416.302,412.407,416.458,0
846802800000,418.95,416.415,417.852,0
847062000000,419.032,416.28,418.312,0
847148400000,421.945,417.03,421.946,0
847234800000,426.81,421.275,423.199,0
847321200000,423.2,420.815,421.605,0
847407600000,424.47,420.34,420.617,0
847666800000,421.688,418.825,420.281,0
847753200000,423.915,419.622,423.363,0
847839600000,425.032,423.215,424.414,0
847926000000,434.077,424.415,433.286,0
848012400000,440.242,433.285,439.842,0
848271600000,441.995,437.152,437.837,0
848358000000,438.145,435.222,437.091,0
848444400000,439.79,434.072,435.82,0
848530800000,440.637,435.125,439.504,0
848617200000,447.192,439.505,446.948,0
848876400000,452.405,446.922,449.968,0
848962800000,453.602,445.27,445.306,0
849049200000,445.84,437.612,439.839,0
849135600000,447.107,439.84,447.107,0
849222000000,452.95,447.107,451.843,0
849481200000,454.25,447.317,452.355,0
849567600000,460.992,452.355,460.991,0
849654000000,460.99,454.327,456.141,0
849740400000,461.965,455.46,460.131,0
849826800000,460.13,440.315,452.779,0
850086000000,459.735,452.78,458.292,0
850172400000,461.36,457.97,460.129,0
850258800000,460.127,447.587,451.102,0
850345200000,453.967,447.515,451.641,0
850431600000,451.64,442.505,447.105,0
850690800000,453.11,447.105,452.165,0
850777200000,452.165,443.732,444.45,0
850863600000,453.082,444.45,452.868,0
850950000000,459.645,452.49,456.822,0
851036400000,464.188,456.822,459.878,0
851295600000,461.232,458.857,459.359,0
851641200000,464.54,459.36,463.582,0
851900400000,469.365,463.582,469.285,0
852159600000,469.285,461.81,462.852,0
852246000000,469.6,462.852,469.199,0
852591600000,472.802,469.2,470.136,0
852678000000,480.142,470.135,480.142,0
852764400000,481.6,477.077,480.884,0
852850800000,482.188,469.232,473.841,0
853110000000,483.135,473.842,483.033,0
853196400000,489.475,482.747,488.207,0
853282800000,492.41,484.352,486.16,0
853369200000,490.172,483.81,487.552,0
853455600000,488.362,483.792,488.362,0
853714800000,492.045,486.557,487.299,0
853801200000,489.145,482.57,488.577,0
853887600000,496.335,488.577,494.592,0
853974000000,501.3,493.92,501.278,0
854060400000,501.277,495.72,496.105,0
854319600000,497.647,492.492,494.104,0
854406000000,500.787,492.582,500.224,0
854492400000,500.225,491.932,492.37,0
854578800000,497.052,492.045,495.116,0
854665200000,502.592,495.117,502.593,0
854924400000,502.592,497.837,499.607,0
855010800000,501.79,497.53,497.96,0
855097200000,503.87,497.96,503.18,0
855183600000,503.872,499.707,503.231,0
855270000000,510.635,503.23,508.713,0
855529200000,516.645,508.54,515.815,0
855615600000,517.925,513.41,514.841,0
855702000000,518.845,513.455,515.185,0
855788400000,520.787,515.185,517.015,0
855874800000,520.717,513.87,515.576,0
856134000000,522.61,515.25,522.461,0
856220400000,526.47,521.785,522.318,0
856306800000,528.927,522.317,524.896,0
856393200000,524.895,517.99,520.57,0
856479600000,521.522,517.152,520.897,0
856738800000,522.095,517.935,520.016,0
856825200000,527.347,520.015,525.433,0
856911600000,529.935,521.515,524.673,0
856998000000,528.74,524.05,525.203,0
857084400000,525.202,520.15,520.774,0
857343600000,523.455,519.98,523.055,0
857430000000,532.415,523.055,532.346,0
857516400000,537.26,530.475,536.269,0
857602800000,545.685,536.267,543.927,0
857689200000,550.915,542.72,550.46,0
857948400000,557.23,548.952,555.227,0
858034800000,559.327,551.12,551.714,0
858121200000,552.42,545.585,547.003,0
858207600000,548.807,542.897,546.239,0
858294000000,547.832,539.177,547.7,0
858553200000,551.73,538.657,540.072,0
858639600000,541.13,529.492,529.972,0
858726000000,532.985,524.695,526.821,0
858812400000,526.822,516.717,517.538,0
858898800000,526.722,517.537,525.284,0
859158000000,528.46,524.97,525.462,0
859244400000,536.04,525.462,536.039,0
859330800000,543.975,535.835,541.345,0
859417200000,546.54,541.345,546.018,0
859845600000,546.017,517.595,521.441,0
859932000000,526.57,512.65,514.443,0
860018400000,518.495,511.715,517.174,0
860104800000,522.225,514.167,516.59,0
860364000000,530.967,516.59,530.462,0
860450400000,533.547,525.272,525.621,0
860536800000,528.085,519.932,520.956,0
860623200000,524.402,518.395,524.402,0
860709600000,527.575,518.442,520.365,0
860968800000,520.365,511.905,513.888,0
861055200000,527.61,513.887,527.61,0
861141600000,530.445,523.667,526.572,0
861228000000,530.942,524.675,525.809,0
861314400000,526.652,523.145,523.311,0
861573600000,527.402,518.15,518.211,0
861660000000,519.38,511.852,514.105,0
861746400000,521.237,510.225,510.772,0
861832800000,519.88,509.725,518.374,0
861919200000,520.742,510.917,512.396,0
862178400000,512.485,500.207,505.507,0
862264800000,517.317,505.507,516.12,0
862351200000,521.847,516.12,520.431,0
862524000000,530.482,520.432,530.291,0
862783200000,541.345,530.29,540.953,0
862869600000,548.24,539.41,540.766,0
862956000000,541.772,537.217,541.682,0
863128800000,545.997,539.71,542.498,0
863388000000,545.245,540.515,543.856,0
863474400000,548.752,542.552,544.566,0
863560800000,548.157,543.385,547.019,0
863647200000,553.062,544.09,553.061,0
863733600000,557.46,550.005,551.441,0
864079200000,554.105,548.135,553.693,0
864165600000,563.432,553.692,561.727,0
864252000000,563.275,560.92,561.872,0
864338400000,571.235,561.872,570.131,0
864597600000,576.59,570.13,573.027,0
864684000000,574.505,565.677,566.371,0
864770400000,569.91,561.985,563.634,0
864856800000,563.635,557.25,557.954,0
864943200000,559.207,546.695,553.948,0
865202400000,565.655,553.947,561.959,0
865288800000,566.76,561.522,565.372,0
865375200000,567.09,563.585,565.795,0
865461600000,565.795,560.98,564.859,0
865548000000,572.192,564.86,571.307,0
865807200000,578.855,569.875,571.069,0
865893600000,575.33,564.72,575.111,0
865980000000,578.875,572.995,575.208,0
866066400000,577.36,570.392,576.79,0
866152800000,583.362,576.79,582.611,0
866412000000,587.07,581.417,584.892,0
866498400000,586.7,578.215,581.615,0
866584800000,582.327,576.207,577.684,0
866671200000,586.047,574.91,584.608,0
867016800000,590.595,584.607,589.846,0
867103200000,593.547,586.35,593.16,0
867189600000,602.365,593.16,602.117,0
867276000000,604.912,600.337,603.768,0
867362400000,608.395,603.287,606.474,0
867621600000,606.895,600.407,601.845,0
867708000000,605.502,600.382,605.497,0
867794400000,607.692,603.455,607.566,0
867880800000,619.21,607.565,616.801,0
867967200000,624.14,616.8,622.09,0
868226400000,632.667,620.465,632.331,0
868312800000,636.975,629.975,634.654,0
868399200000,644.327,634.655,639.796,0
868485600000,639.797,629.497,631.292,0
868572000000,641.102,631.292,640.811,0
868831200000,649.375,640.812,647.952,0
